Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
17,2;0;17;172;9,52730508718836;30,0211889551646;0;1,1640625;1
17,3;0;14;173;9,58300475572849;30,0211889551646;0;1,55208333333333;1
17,401;0;24;174;9,63870442426863;30,0211889551646;0;1,55208333333333;1
17,5;0;12;175;9,69440409280876;30,0211889551646;0;1,55208333333333;1
17,6;0;22;176;9,7501037613489;30,0211889551646;0;1,55208333333333;1
17,7;0;17;177;9,80580342988904;30,0211889551646;0;1,94010416666667;1
17,8;0;15;178;9,86150309842917;30,0211889551646;0;1,94010416666667;1
17,901;0;26;179;9,9172027669693;35,4891120513261;0;1,94010416666667;1
18;0;12;180;9,97290243550944;35,4891120513261;0;1,55208333333333;1
18,1;0;6;181;10,0286021040496;35,4891120513261;0;1,94010416666667;1
18,2;0;11;182;10,0843017725897;35,4891120513261;0;1,94010416666667;1
18,3;0;5;183;10,1400014411298;35,4891120513261;0;1,94010416666667;1
18,4;0;4;184;10,19570110967;35,4891120513261;0;2,328125;1
18,5;0;5;185;10,2514007782101;35,4891120513261;0;2,328125;1
18,6;0;8;186;10,3071004467503;35,4891120513261;0;2,328125;1
18,699;0;9;187;10,3628001152904;35,4891120513261;0;2,328125;1
18,8;0;3;188;10,4184997838305;35,4891120513261;0;2,328125;1
18,901;0;3;189;10,4741994523707;30,0037174605934;0;2,328125;1
19;0;7;190;10,5298991209108;30,0037174605934;0;2,328125;1
19,1;0;7;191;10,5855987894509;30,0037174605934;0;2,328125;1
19,2;0;9;192;10,6412984579911;30,0037174605934;0;2,328125;1
19,3;0;10;193;10,6969981265312;30,0037174605934;0;2,328125;1
19,4;0;7;194;10,7526977950713;30,0037174605934;0;2,328125;1
19,5;0;8;195;10,8083974636115;30,0037174605934;0;2,328125;1
19,6;0;8;196;10,8640971321516;30,0037174605934;0;1,94010416666667;1
19,7;0;9;197;10,9197968006917;30,0037174605934;0;1,94010416666667;1
19,799;0;10;198;10,9754964692319;30,0037174605934;0;1,94010416666667;1
19,899;0;4;199;11,031196137772;35,0959030647146;0;1,94010416666667;1
19,999;0;10;200;11,0868958063121;35,0959030647146;0;1,55208333333333;1
20,099;0;11;201;11,1425954748523;35,0959030647146;0;1,55208333333333;1
20,2;0;9;202;11,1982951433924;35,0959030647146;0;1,55208333333333;1
20,299;0;17;203;11,2539948119326;35,0959030647146;0;1,55208333333333;1
