Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
0;0;2;0;-0,0530379017149443;;0;0,776041666666667;1
0,1;0;4;1;0,00266176682519159;;0;0,776041666666667;1
0,2;0;0;2;0,0583614353653275;;0;1,55208333333333;1
0,3;0;0;3;0,114061103905463;;0;1,55208333333333;1
0,4;0;0;4;0,169760772445599;;0;1,55208333333333;1
0,5;0;0;5;0,225460440985731;;0;1,55208333333333;1
0,6;0;0;6;0,281160109525867;;0;1,55208333333333;1
0,7;0;0;7;0,336859778066003;;0;1,55208333333333;1
0,799;0;0;8;0,392559446606139;;0;1,55208333333333;1
0,9;0;0;9;0,448259115146275;37,1175432902453;0;1,1640625;1
0,999;0;0;10;0,503958783686411;37,1175432902453;0;1,1640625;1
1,1;0;0;11;0,559658452226547;37,1175432902453;0;1,1640625;1
1,199;0;0;12;0,615358120766683;37,1175432902453;0;1,1640625;1
1,299;0;0;13;0,671057789306818;37,1175432902453;0;1,1640625;1
1,4;0;0;14;0,726757457846954;37,1175432902453;0;1,1640625;1
1,5;0;0;15;0,78245712638709;37,1175432902453;0;1,1640625;1
1,6;0;0;16;0,838156794927226;37,1175432902453;0;1,1640625;1
1,7;0;0;17;0,893856463467362;37,1175432902453;0;1,1640625;1
1,8;0;0;18;0,949556132007494;34,4415704867294;0;1,1640625;1
1,899;0;0;19;1,00525580054763;34,4415704867294;0;1,1640625;1
2;0;0;20;1,06095546908776;34,4415704867294;0;1,1640625;1
2,1;0;0;21;1,1166551376279;34,4415704867294;0;1,1640625;1
2,2;0;0;22;1,17235480616803;34,4415704867294;0;1,1640625;1
2,3;0;0;23;1,22805447470817;34,4415704867294;0;0,776041666666667;1
2,4;0;0;24;1,28375414324831;34,4415704867294;0;0,776041666666667;1
2,499;0;0;25;1,33945381178844;34,4415704867294;0;0,776041666666667;1
2,6;0;0;26;1,39515348032858;34,4415704867294;0;1,1640625;1
2,7;0;0;27;1,45085314886871;45,5519974384223;0;1,1640625;1
2,799;0;0;28;1,50655281740885;45,5519974384223;0;1,1640625;1
2,899;0;0;29;1,56225248594899;45,5519974384223;0;1,1640625;1
2,999;0;0;30;1,61795215448912;45,5519974384223;0;1,1640625;1
3,1;0;0;31;1,67365182302925;45,5519974384223;0;1,1640625;1
3,2;0;0;32;1,72935149156939;45,5519974384223;0;1,1640625;1
3,3;0;0;33;1,78505116010953;45,5519974384223;0;1,1640625;1
3,399;0;0;34;1,84075082864966;45,5519974384223;0;1,1640625;1
3,5;0;0;35;1,8964504971898;45,5519974384223;0;1,1640625;1
3,601;0;0;36;1,95215016572993;36,591134433832;0;1,1640625;1
3,7;0;0;37;2,00784983427007;36,591134433832;0;1,1640625;1
3,8;0;0;38;2,0635495028102;36,591134433832;0;1,1640625;1
3,9;0;0;39;2,11924917135034;36,591134433832;0;1,1640625;1
4;0;1;40;2,17494883989048;36,591134433832;0;1,1640625;1
4,099;0;1;41;2,23064850843061;36,591134433832;0;1,1640625;1
4,199;0;6;42;2,28634817697075;36,591134433832;0;1,1640625;1
4,3;0;5;43;2,34204784551088;36,591134433832;0;1,1640625;1
4,399;0;6;44;2,39774751405101;36,591134433832;0;1,1640625;1
4,5;0;6;45;2,45344718259115;36,591134433832;0;1,1640625;1
4,599;0;4;46;2,50914685113129;38,1020831010443;0;1,1640625;1
4,7;0;4;47;2,56484651967142;38,1020831010443;0;1,1640625;1
4,8;0;8;48;2,62054618821156;38,1020831010443;0;1,1640625;1
4,899;0;6;49;2,67624585675169;38,1020831010443;0;1,1640625;1
4,999;0;9;50;2,73194552529183;38,1020831010443;0;1,1640625;1
5,1;0;6;51;2,78764519383196;38,1020831010443;0;1,1640625;1
5,199;0;7;52;2,8433448623721;38,1020831010443;0;1,1640625;1
5,3;0;9;53;2,89904453091224;38,1020831010443;0;1,1640625;1
5,4;0;14;54;2,95474419945237;38,1020831010443;0;1,1640625;1
5,499;0;9;55;3,01044386799251;34,3878763877865;0;0,776041666666667;1
5,6;0;14;56;3,06614353653264;34,3878763877865;0;1,1640625;1
5,699;0;19;57;3,12184320507278;34,3878763877865;0;0,776041666666667;1
5,8;0;5;58;3,17754287361291;34,3878763877865;0;0,388020833333333;1
5,9;0;12;59;3,23324254215305;34,3878763877865;0;0,388020833333333;1
6;0;10;60;3,28894221069318;34,3878763877865;0;0,388020833333333;1
6,1;0;9;61;3,34464187923332;34,3878763877865;0;0,388020833333333;1
6,2;0;12;62;3,40034154777346;34,3878763877865;0;0,388020833333333;1
6,299;0;16;63;3,45604121631359;34,3878763877865;0;0,776041666666667;1
6,4;0;9;64;3,51174088485373;34,3878763877865;0;1,1640625;1
6,501;0;8;65;3,56744055339386;43,9444410431891;0;1,1640625;1
6,6;0;8;66;3,623140221934;43,9444410431891;0;1,1640625;1
6,7;0;11;67;3,67883989047413;43,9444410431891;0;1,1640625;1
6,8;0;9;68;3,73453955901427;43,9444410431891;0;1,1640625;1
6,9;0;11;69;3,7902392275544;43,9444410431891;0;1,1640625;1
6,999;0;7;70;3,84593889609454;43,9444410431891;0;1,1640625;1
7,1;0;4;71;3,90163856463468;43,9444410431891;0;1,1640625;1
7,2;0;9;72;3,95733823317481;43,9444410431891;0;1,1640625;1
7,3;0;11;73;4,01303790171495;43,9444410431891;0;1,1640625;1
7,4;0;9;74;4,06873757025508;43,9444410431891;0;1,1640625;1
7,5;0;14;75;4,12443723879522;49,9971001681903;0;1,1640625;1
7,6;0;11;76;4,18013690733535;49,9971001681903;0;1,1640625;1
7,701;0;13;77;4,23583657587549;49,9971001681903;0;1,1640625;1
7,8;0;10;78;4,29153624441562;49,9971001681903;0;1,1640625;1
7,9;0;12;79;4,34723591295576;49,9971001681903;0;1,1640625;1
8;0;8;80;4,40293558149589;49,9971001681903;0;1,1640625;1
8,1;0;12;81;4,45863525003603;49,9971001681903;0;1,1640625;1
8,2;0;7;82;4,51433491857616;49,9971001681903;0;1,1640625;1
8,3;0;8;83;4,5700345871163;49,9971001681903;0;1,1640625;1
8,4;0;9;84;4,62573425565644;49,9971001681903;0;1,1640625;1
8,5;0;12;85;4,68143392419657;60,0022680857336;0;1,1640625;1
8,6;0;13;86;4,73713359273671;60,0022680857336;0;1,1640625;1
8,7;0;9;87;4,79283326127684;60,0022680857336;0;1,1640625;1
8,799;0;11;88;4,84853292981698;60,0022680857336;0;1,1640625;1
8,9;0;10;89;4,90423259835711;60,0022680857336;0;1,1640625;1
9;0;12;90;4,95993226689725;60,0022680857336;0;1,1640625;1
9,1;0;15;91;5,01563193543738;60,0022680857336;0;1,1640625;1
9,2;0;6;92;5,07133160397752;60,0022680857336;0;1,1640625;1
9,3;0;8;93;5,12703127251765;60,0022680857336;0;1,1640625;1
9,399;0;14;94;5,18273094105779;60,0022680857336;0;1,1640625;1
9,5;0;7;95;5,23843060959793;42,059429974554;0;1,1640625;1
9,6;0;5;96;5,29413027813806;42,059429974554;0;1,1640625;1
9,7;0;8;97;5,3498299466782;42,059429974554;0;1,1640625;1
9,8;0;8;98;5,40552961521833;42,059429974554;0;1,1640625;1
9,899;0;11;99;5,46122928375847;42,059429974554;0;1,1640625;1
9,999;0;9;100;5,5169289522986;42,059429974554;0;1,1640625;1
10,1;0;9;101;5,57262862083874;42,059429974554;0;1,1640625;1
10,2;0;8;102;5,62832828937887;42,059429974554;0;1,1640625;1
10,3;0;11;103;5,68402795791901;42,059429974554;0;1,55208333333333;1
10,4;0;10;104;5,73972762645914;42,059429974554;0;1,55208333333333;1
10,5;0;15;105;5,79542729499928;42,9380318324594;0;1,55208333333333;1
10,6;0;11;106;5,85112696353942;42,9380318324594;0;1,94010416666667;1
10,701;0;8;107;5,90682663207955;42,9380318324594;0;2,328125;1
10,8;0;15;108;5,96252630061969;42,9380318324594;0;2,328125;1
10,899;0;5;109;6,01822596915982;42,9380318324594;0;2,328125;1
11;0;12;110;6,07392563769996;42,9380318324594;0;2,328125;1
11,1;0;14;111;6,12962530624009;42,9380318324594;0;2,328125;1
11,2;0;10;112;6,18532497478023;42,9380318324594;0;2,328125;1
11,3;0;11;113;6,24102464332037;42,9380318324594;0;1,94010416666667;1
11,4;0;15;114;6,2967243118605;42,9380318324594;0;1,55208333333333;1
11,5;0;9;115;6,35242398040063;37,0604492988514;0;2,328125;1
11,6;0;17;116;6,40812364894077;37,0604492988514;0;1,55208333333333;1
11,699;0;12;117;6,46382331748091;37,0604492988514;0;0,776041666666667;1
11,799;0;8;118;6,51952298602104;37,0604492988514;0;1,55208333333333;1
11,899;0;5;119;6,57522265456118;37,0604492988514;0;1,94010416666667;1
11,999;0;10;120;6,63092232310131;37,0604492988514;0;1,55208333333333;1
12,1;0;16;121;6,68662199164145;37,0604492988514;0;1,55208333333333;1
12,2;0;8;122;6,74232166018158;37,0604492988514;0;1,55208333333333;1
12,299;0;10;123;6,79802132872172;37,0604492988514;0;1,94010416666667;1
12,4;0;9;124;6,85372099726185;41,0991010404737;0;1,94010416666667;1
12,5;0;12;125;6,90942066580199;41,0991010404737;0;1,55208333333333;1
12,6;0;12;126;6,96512033434213;41,0991010404737;0;1,55208333333333;1
12,7;0;15;127;7,02082000288226;41,0991010404737;0;1,55208333333333;1
12,8;0;17;128;7,07651967142239;41,0991010404737;0;1,1640625;1
12,899;0;12;129;7,13221933996253;41,0991010404737;0;1,1640625;1
12,999;0;15;130;7,18791900850267;41,0991010404737;0;1,1640625;1
13,1;0;19;131;7,2436186770428;41,0991010404737;0;1,1640625;1
13,201;0;21;132;7,29931834558294;41,0991010404737;0;1,1640625;1
13,3;0;13;133;7,35501801412307;39,9406171779491;0;1,1640625;1
13,401;0;10;134;7,41071768266321;39,9406171779491;0;1,1640625;1
13,499;0;9;135;7,46641735120334;39,9406171779491;0;1,1640625;1
13,6;0;16;136;7,52211701974348;39,9406171779491;0;1,1640625;1
13,699;0;14;137;7,57781668828362;39,9406171779491;0;1,1640625;1
13,8;0;13;138;7,63351635682375;39,9406171779491;0;1,1640625;1
13,9;0;10;139;7,68921602536389;39,9406171779491;0;1,1640625;1
14;0;10;140;7,74491569390402;39,9406171779491;0;1,1640625;1
14,099;0;11;141;7,80061536244416;39,9406171779491;0;1,1640625;1
14,2;0;15;142;7,85631503098429;39,9406171779491;0;1,1640625;1
14,3;0;12;143;7,91201469952443;35,9922832544702;0;1,1640625;1
14,401;0;10;144;7,96771436806456;35,9922832544702;0;1,1640625;1
14,5;0;21;145;8,0234140366047;35,9922832544702;0;1,1640625;1
14,6;0;7;146;8,07911370514483;35,9922832544702;0;1,1640625;1
14,699;0;12;147;8,13481337368497;35,9922832544702;0;1,1640625;1
14,8;0;12;148;8,19051304222511;35,9922832544702;0;1,1640625;1
14,9;0;7;149;8,24621271076524;35,9922832544702;0;1,1640625;1
15;0;9;150;8,30191237930538;35,9922832544702;0;1,1640625;1
15,099;0;12;151;8,35761204784551;35,9922832544702;0;1,1640625;1
15,2;0;15;152;8,41331171638565;35,9922832544702;0;1,1640625;1
15,299;0;11;153;8,46901138492578;59,1492928150652;0;1,1640625;1
15,399;0;9;154;8,52471105346592;59,1492928150652;0;1,1640625;1
15,499;0;9;155;8,58041072200605;59,1492928150652;0;1,1640625;1
15,599;0;10;156;8,63611039054619;59,1492928150652;0;1,1640625;1
15,7;0;11;157;8,69181005908632;59,1492928150652;0;1,1640625;1
15,8;0;12;158;8,74750972762646;59,1492928150652;0;1,1640625;1
15,9;0;5;159;8,8032093961666;59,1492928150652;0;1,1640625;1
15,999;0;6;160;8,85890906470673;59,1492928150652;0;1,1640625;1
16,1;0;12;161;8,91460873324687;59,1492928150652;0;1,1640625;1
16,2;0;10;162;8,970308401787;37,7394345123133;0;1,1640625;1
16,299;0;9;163;9,02600807032714;37,7394345123133;0;1,1640625;1
16,399;0;11;164;9,08170773886727;37,7394345123133;0;1,1640625;1
16,499;0;6;165;9,13740740740741;37,7394345123133;0;1,1640625;1
16,599;0;12;166;9,19310707594754;37,7394345123133;0;1,1640625;1
16,701;0;10;167;9,24880674448768;37,7394345123133;0;1,1640625;1
16,801;0;16;168;9,30450641302781;37,7394345123133;0;1,1640625;1
16,9;0;15;169;9,36020608156795;37,7394345123133;0;1,1640625;1
17;0;19;170;9,41590575010808;37,7394345123133;0;1,1640625;1
17,1;0;22;171;9,47160541864822;34,4343819528293;0;1,1640625;1
17,201;0;18;172;9,52730508718836;34,4343819528293;0;1,1640625;1
17,3;0;17;173;9,58300475572849;34,4343819528293;0;1,1640625;1
17,4;0;22;174;9,63870442426863;34,4343819528293;0;1,1640625;1
17,5;0;25;175;9,69440409280876;34,4343819528293;0;1,1640625;1
17,6;0;21;176;9,7501037613489;34,4343819528293;0;1,1640625;1
17,7;0;29;177;9,80580342988904;34,4343819528293;0;1,1640625;1
17,8;0;30;178;9,86150309842917;34,4343819528293;0;1,1640625;1
17,899;0;21;179;9,9172027669693;34,4343819528293;0;1,1640625;1
18;0;14;180;9,97290243550944;43,2733372553031;0;1,1640625;1
18,101;0;12;181;10,0286021040496;43,2733372553031;0;1,1640625;1
18,201;0;21;182;10,0843017725897;43,2733372553031;0;1,1640625;1
18,304;0;11;183;10,1400014411298;43,2733372553031;0;1,1640625;1
18,401;0;12;184;10,19570110967;43,2733372553031;0;1,1640625;1
18,5;0;12;185;10,2514007782101;43,2733372553031;0;1,1640625;1
18,601;0;15;186;10,3071004467503;43,2733372553031;0;1,1640625;1
18,699;0;8;187;10,3628001152904;43,2733372553031;0;1,1640625;1
18,801;0;12;188;10,4184997838305;43,2733372553031;0;1,1640625;1
18,899;0;12;189;10,4741994523707;43,2733372553031;0;1,1640625;1
19;0;10;190;10,5298991209108;42,0437843970711;0;1,55208333333333;1
19,101;0;6;191;10,5855987894509;42,0437843970711;0;1,55208333333333;1
19,201;0;9;192;10,6412984579911;42,0437843970711;0;1,55208333333333;1
19,3;0;11;193;10,6969981265312;42,0437843970711;0;1,94010416666667;1
19,4;0;11;194;10,7526977950713;42,0437843970711;0;2,328125;1
19,499;0;11;195;10,8083974636115;42,0437843970711;0;2,328125;1
19,6;0;18;196;10,8640971321516;42,0437843970711;0;2,328125;1
19,701;0;6;197;10,9197968006917;42,0437843970711;0;2,328125;1
19,8;0;11;198;10,9754964692319;42,0437843970711;0;2,328125;1
19,9;0;12;199;11,031196137772;29,9588465311484;0;2,328125;1
20,001;0;18;200;11,0868958063121;29,9588465311484;0;2,328125;1
20,099;0;18;201;11,1425954748523;29,9588465311484;0;2,328125;1
20,2;0;11;202;11,1982951433924;29,9588465311484;0;2,328125;1
20,3;0;22;203;11,2539948119326;29,9588465311484;0;1,94010416666667;1
20,4;0;22;204;11,3096944804727;29,9588465311484;0;1,55208333333333;1
20,5;0;22;205;11,3653941490128;29,9588465311484;0;1,55208333333333;1
20,6;0;26;206;11,421093817553;29,9588465311484;0;1,55208333333333;1
20,7;0;29;207;11,4767934860931;29,9588465311484;0;1,55208333333333;1
20,801;0;23;208;11,5324931546332;29,9588465311484;0;1,1640625;1
20,901;0;17;209;11,5881928231734;43,0240332249595;0;1,55208333333333;1
21;0;26;210;11,6438924917135;43,0240332249595;0;1,1640625;1
21,1;0;28;211;11,6995921602536;43,0240332249595;0;1,55208333333333;1
21,2;0;31;212;11,7552918287938;43,0240332249595;0;1,55208333333333;1
21,301;0;21;213;11,8109914973339;43,0240332249595;0;1,55208333333333;1
21,4;0;16;214;11,866691165874;43,0240332249595;0;1,94010416666667;1
21,501;0;19;215;11,9223908344142;43,0240332249595;0;1,94010416666667;1
21,6;0;15;216;11,9780905029543;43,0240332249595;0;1,94010416666667;1
21,699;0;20;217;12,0337901714945;43,0240332249595;0;2,328125;1
21,8;0;22;218;12,0894898400346;43,0240332249595;0;2,328125;1
21,9;0;21;219;12,1451895085747;47,0322311880332;0;2,328125;1
22;0;18;220;12,2008891771149;47,0322311880332;0;2,328125;1
22,1;0;16;221;12,256588845655;47,0322311880332;0;2,328125;1
22,199;0;23;222;12,3122885141951;47,0322311880332;0;2,328125;1
22,3;0;14;223;12,3679881827353;47,0322311880332;0;2,328125;1
22,4;0;14;224;12,4236878512754;47,0322311880332;0;2,328125;1
22,5;0;22;225;12,4793875198155;47,0322311880332;0;2,328125;1
22,6;0;18;226;12,5350871883557;47,0322311880332;0;2,328125;1
22,7;0;25;227;12,5907868568958;47,0322311880332;0;2,328125;1
22,801;0;28;228;12,6464865254359;54,4094410373771;0;2,328125;1
22,901;0;26;229;12,7021861939761;54,4094410373771;0;1,94010416666667;1
23,001;0;21;230;12,7578858625162;54,4094410373771;0;1,55208333333333;1
23,099;0;21;231;12,8135855310563;54,4094410373771;0;1,1640625;1
23,201;0;28;232;12,8692851995965;54,4094410373771;0;1,1640625;1
23,3;0;22;233;12,9249848681366;54,4094410373771;0;1,1640625;1
23,401;0;26;234;12,9806845366768;54,4094410373771;0;1,1640625;1
23,499;0;21;235;13,0363842052169;54,4094410373771;0;1,55208333333333;1
23,601;0;30;236;13,092083873757;54,4094410373771;0;1,94010416666667;1
23,701;0;18;237;13,1477835422972;39,9280895107911;0;1,94010416666667;1
23,801;0;36;238;13,2034832108373;39,9280895107911;0;2,328125;1
23,901;0;27;239;13,2591828793774;39,9280895107911;0;2,328125;1
24,001;0;35;240;13,3148825479176;39,9280895107911;0;2,328125;1
24,101;0;32;241;13,3705822164577;39,9280895107911;0;2,328125;1
24,201;0;23;242;13,4262818849978;39,9280895107911;0;1,94010416666667;1
24,3;0;36;243;13,481981553538;39,9280895107911;0;1,94010416666667;1
24,4;0;37;244;13,5376812220781;39,9280895107911;0;1,94010416666667;1
24,501;0;40;245;13,5933808906182;39,9280895107911;0;1,94010416666667;1
24,6;0;46;246;13,6490805591584;39,9280895107911;0;1,55208333333333;1
24,7;0;27;247;13,7047802276985;44,0393623820971;0;1,1640625;1
24,801;0;31;248;13,7604798962387;44,0393623820971;0;0,776041666666667;1
24,901;0;33;249;13,8161795647788;44,0393623820971;0;0,388020833333333;1
25;0;43;250;13,8718792333189;44,0393623820971;0;0,388020833333333;1
25,101;0;36;251;13,9275789018591;44,0393623820971;0;0,388020833333333;1
25,201;0;44;252;13,9832785703992;44,0393623820971;0;1,1640625;1
25,301;0;31;253;14,0389782389393;44,0393623820971;0;1,55208333333333;1
25,401;0;42;254;14,0946779074795;44,0393623820971;0;1,94010416666667;1
25,501;0;37;255;14,1503775760196;44,0393623820971;0;2,328125;1
25,6;0;42;256;14,2060772445597;48,8700521987692;0;2,328125;1
25,701;0;35;257;14,2617769130999;48,8700521987692;0;2,328125;1
25,8;0;48;258;14,31747658164;48,8700521987692;0;2,328125;1
25,901;0;39;259;14,3731762501801;48,8700521987692;0;2,328125;1
26;0;36;260;14,4288759187203;48,8700521987692;0;2,328125;1
26,1;0;50;261;14,4845755872604;48,8700521987692;0;2,328125;1
26,201;0;60;262;14,5402752558005;48,8700521987692;0;2,328125;1
26,3;0;54;263;14,5959749243407;48,8700521987692;0;2,328125;1
26,399;0;64;264;14,6516745928808;48,8700521987692;0;2,328125;1
26,501;0;66;265;14,707374261421;48,8700521987692;0;2,328125;1
26,6;0;50;266;14,7630739299611;30,9990762275284;0;1,94010416666667;1
26,7;0;67;267;14,8187735985012;30,9990762275284;0;2,328125;1
26,801;0;49;268;14,8744732670414;30,9990762275284;0;2,328125;1
26,901;0;60;269;14,9301729355815;30,9990762275284;0;2,328125;1
27;0;69;270;14,9858726041216;30,9990762275284;0;2,328125;1
27,1;0;71;271;15,0415722726618;30,9990762275284;0;2,328125;1
27,2;0;68;272;15,0972719412019;30,9990762275284;0;2,328125;1
27,301;0;66;273;15,152971609742;30,9990762275284;0;2,328125;1
27,401;0;78;274;15,2086712782822;30,9990762275284;0;1,94010416666667;1
27,501;0;80;275;15,2643709468223;30,9990762275284;0;1,94010416666667;1
27,601;0;83;276;15,3200706153624;45,0230833348258;0;1,94010416666667;1
27,701;0;70;277;15,3757702839026;45,0230833348258;0;1,55208333333333;1
27,8;0;55;278;15,4314699524427;45,0230833348258;0;1,55208333333333;1
27,9;0;68;279;15,4871696209829;45,0230833348258;0;1,55208333333333;1
28;0;83;280;15,542869289523;45,0230833348258;0;1,55208333333333;1
28,101;0;78;281;15,5985689580631;45,0230833348258;0;1,55208333333333;1
28,2;0;76;282;15,6542686266033;45,0230833348258;0;1,55208333333333;1
28,301;0;97;283;15,7099682951434;45,0230833348258;0;1,1640625;1
28,4;0;94;284;15,7656679636835;45,0230833348258;0;1,1640625;1
28,501;0;114;285;15,8213676322237;45,0230833348258;0;1,55208333333333;1
28,601;0;103;286;15,8770673007638;46,9276375828473;0;1,55208333333333;1
28,701;0;114;287;15,9327669693039;46,9276375828473;0;1,55208333333333;1
28,801;0;126;288;15,9884666378441;46,9276375828473;0;1,94010416666667;1
28,901;0;123;289;16,0441663063842;46,9276375828473;0;1,94010416666667;1
29,001;0;155;290;16,0998659749243;46,9276375828473;0;2,328125;1
29,1;0;172;291;16,1555656434645;46,9276375828473;0;1,94010416666667;1
29,2;0;194;292;16,2112653120046;46,9276375828473;0;1,94010416666667;1
29,3;0;208;293;16,2669649805447;46,9276375828473;0;1,94010416666667;1
29,401;0;221;294;16,3226646490849;46,9276375828473;0;1,94010416666667;1
29,501;0;273;295;16,378364317625;46,9276375828473;0;1,55208333333333;1
29,6;0;228;296;16,4340639861652;38,0352320354344;0;1,55208333333333;1
29,7;0;267;297;16,4897636547053;38,0352320354344;0;1,94010416666667;1
29,801;0;272;298;16,5454633232454;38,0352320354344;0;1,55208333333333;1
29,901;0;271;299;16,6011629917856;38,0352320354344;0;1,55208333333333;1
30;0;267;300;16,6568626603257;38,0352320354344;0;1,1640625;1
30,1;0;269;301;16,7125623288658;38,0352320354344;0;1,1640625;1
30,201;0;223;302;16,768261997406;38,0352320354344;0;1,1640625;1
30,3;0;215;303;16,8239616659461;38,0352320354344;0;1,1640625;1
30,4;0;219;304;16,8796613344862;38,0352320354344;0;1,1640625;1
30,5;0;175;305;16,9353610030264;38,0352320354344;0;1,1640625;1
30,601;0;159;306;16,9910606715665;39,029607860523;0;1,1640625;1
30,7;0;142;307;17,0467603401066;39,029607860523;0;1,1640625;1
30,801;0;118;308;17,1024600086468;39,029607860523;0;1,1640625;1
30,9;0;117;309;17,1581596771869;39,029607860523;0;1,1640625;1
31;0;96;310;17,2138593457271;39,029607860523;0;1,1640625;1
31,1;0;85;311;17,2695590142672;39,029607860523;0;1,1640625;1
31,201;0;71;312;17,3252586828073;39,029607860523;0;1,1640625;1
31,3;0;71;313;17,3809583513475;39,029607860523;0;1,1640625;1
31,4;0;66;314;17,4366580198876;39,029607860523;0;1,1640625;1
31,501;0;75;315;17,4923576884277;39,982088024565;0;1,1640625;1
31,601;0;52;316;17,5480573569679;39,982088024565;0;1,1640625;1
31,7;0;54;317;17,603757025508;39,982088024565;0;1,1640625;1
31,801;0;42;318;17,6594566940481;39,982088024565;0;1,1640625;1
31,9;0;41;319;17,7151563625883;39,982088024565;0;1,1640625;1
32;0;27;320;17,7708560311284;39,982088024565;0;1,1640625;1
32,1;0;45;321;17,8265556996685;39,982088024565;0;0,776041666666667;1
32,2;0;33;322;17,8822553682087;39,982088024565;0;1,1640625;1
32,299;0;35;323;17,9379550367488;39,982088024565;0;1,1640625;1
32,401;0;21;324;17,9936547052889;39,982088024565;0;1,1640625;1
32,5;0;23;325;18,0493543738291;38,9904980156336;0;1,1640625;1
32,6;0;16;326;18,1050540423692;38,9904980156336;0;0,776041666666667;1
32,7;0;11;327;18,1607537109094;38,9904980156336;0;0,776041666666667;1
32,8;0;19;328;18,2164533794495;38,9904980156336;0;0,776041666666667;1
32,9;0;14;329;18,2721530479896;38,9904980156336;0;0,776041666666667;1
33;0;14;330;18,3278527165298;38,9904980156336;0;1,1640625;1
33,1;0;22;331;18,3835523850699;38,9904980156336;0;1,1640625;1
33,201;0;10;332;18,43925205361;38,9904980156336;0;1,1640625;1
33,3;0;15;333;18,4949517221502;38,9904980156336;0;1,1640625;1
33,4;0;13;334;18,5506513906903;28,8797885466313;0;1,1640625;1
33,501;0;15;335;18,6063510592304;28,8797885466313;0;1,1640625;1
33,6;0;15;336;18,6620507277706;28,8797885466313;0;1,1640625;1
33,701;0;20;337;18,7177503963107;28,8797885466313;0;1,1640625;1
33,801;0;18;338;18,7734500648508;28,8797885466313;0;1,1640625;1
33,901;0;10;339;18,829149733391;28,8797885466313;0;1,1640625;1
34;0;23;340;18,8848494019311;28,8797885466313;0;1,1640625;1
