Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
4,8;0;4;48;2,62054618821156;38,0606305845211;0;1,1640625;1
4,9;0;6;49;2,67624585675169;38,0606305845211;0;1,1640625;1
5,001;0;7;50;2,73194552529183;38,0606305845211;0;1,1640625;1
5,101;0;7;51;2,78764519383196;38,0606305845211;0;1,1640625;1
5,2;0;5;52;2,8433448623721;38,0606305845211;0;1,1640625;1
5,299;0;12;53;2,89904453091224;38,0606305845211;0;1,1640625;1
5,399;0;11;54;2,95474419945237;38,0606305845211;0;1,1640625;1
5,5;0;7;55;3,01044386799251;38,0606305845211;0;1,1640625;1
5,6;0;11;56;3,06614353653264;34,4421483012244;0;1,1640625;1
5,699;0;7;57;3,12184320507278;34,4421483012244;0;1,1640625;1
5,801;0;6;58;3,17754287361291;34,4421483012244;0;1,1640625;1
5,9;0;10;59;3,23324254215305;34,4421483012244;0;1,1640625;1
6;0;7;60;3,28894221069318;34,4421483012244;0;1,1640625;1
6,1;0;9;61;3,34464187923332;34,4421483012244;0;1,1640625;1
6,2;0;7;62;3,40034154777346;34,4421483012244;0;1,1640625;1
6,3;0;11;63;3,45604121631359;34,4421483012244;0;1,1640625;1
6,4;0;5;64;3,51174088485373;34,4421483012244;0;1,1640625;1
6,5;0;7;65;3,56744055339386;34,4421483012244;0;1,1640625;1
6,599;0;4;66;3,623140221934;38,0321257366097;0;1,1640625;1
6,7;0;4;67;3,67883989047413;38,0321257366097;0;0,776041666666667;1
6,799;0;12;68;3,73453955901427;38,0321257366097;0;1,1640625;1
6,9;0;9;69;3,7902392275544;38,0321257366097;0;0,776041666666667;1
7;0;6;70;3,84593889609454;38,0321257366097;0;1,1640625;1
7,1;0;7;71;3,90163856463468;38,0321257366097;0;0,776041666666667;1
7,199;0;10;72;3,95733823317481;38,0321257366097;0;1,1640625;1
7,301;0;9;73;4,01303790171495;38,0321257366097;0;1,1640625;1
7,4;0;8;74;4,06873757025508;38,0321257366097;0;0,776041666666667;1
7,5;0;18;75;4,12443723879522;27,7457129821414;0;1,1640625;1
7,6;0;11;76;4,18013690733535;27,7457129821414;0;1,1640625;1
7,701;0;10;77;4,23583657587549;27,7457129821414;0;1,1640625;1
7,8;0;8;78;4,29153624441562;27,7457129821414;0;1,1640625;1
7,9;0;11;79;4,34723591295576;27,7457129821414;0;1,1640625;1
8;0;9;80;4,40293558149589;27,7457129821414;0;1,1640625;1
8,1;0;5;81;4,45863525003603;27,7457129821414;0;1,1640625;1
8,2;0;8;82;4,51433491857616;27,7457129821414;0;1,1640625;1
8,301;0;12;83;4,5700345871163;27,7457129821414;0;1,1640625;1
8,4;0;10;84;4,62573425565644;33,3317852570847;0;1,1640625;1
8,5;0;8;85;4,68143392419657;33,3317852570847;0;1,1640625;1
8,6;0;10;86;4,73713359273671;33,3317852570847;0;1,1640625;1
8,7;0;9;87;4,79283326127684;33,3317852570847;0;1,1640625;1
8,8;0;13;88;4,84853292981698;33,3317852570847;0;1,1640625;1
8,9;0;12;89;4,90423259835711;33,3317852570847;0;0,776041666666667;1
9;0;7;90;4,95993226689725;33,3317852570847;0;1,1640625;1
9,099;0;16;91;5,01563193543738;33,3317852570847;0;1,1640625;1
9,199;0;8;92;5,07133160397752;33,3317852570847;0;1,1640625;1
9,3;0;5;93;5,12703127251765;33,3317852570847;0;1,1640625;1
9,4;0;7;94;5,18273094105779;34,97720535527;0;1,1640625;1
9,501;0;11;95;5,23843060959793;34,97720535527;0;1,1640625;1
9,6;0;11;96;5,29413027813806;34,97720535527;0;1,1640625;1
9,699;0;6;97;5,3498299466782;34,97720535527;0;1,1640625;1
9,8;0;6;98;5,40552961521833;34,97720535527;0;1,1640625;1
9,901;0;6;99;5,46122928375847;34,97720535527;0;0,776041666666667;1
10,001;0;5;100;5,5169289522986;34,97720535527;0;1,1640625;1
10,1;0;9;101;5,57262862083874;34,97720535527;0;1,1640625;1
10,201;0;12;102;5,62832828937887;34,97720535527;0;0,776041666666667;1
10,3;0;4;103;5,68402795791901;34,97720535527;0;1,1640625;1
10,4;0;9;104;5,73972762645914;31,0046444957455;0;1,1640625;1
10,5;0;13;105;5,79542729499928;31,0046444957455;0;0,776041666666667;1
10,599;0;11;106;5,85112696353942;31,0046444957455;0;0,776041666666667;1
10,7;0;11;107;5,90682663207955;31,0046444957455;0;1,1640625;1
10,8;0;6;108;5,96252630061969;31,0046444957455;0;1,1640625;1
10,9;0;8;109;6,01822596915982;31,0046444957455;0;1,1640625;1
11;0;9;110;6,07392563769996;31,0046444957455;0;0,776041666666667;1
11,1;0;5;111;6,12962530624009;31,0046444957455;0;0,776041666666667;1
11,2;0;12;112;6,18532497478023;31,0046444957455;0;1,1640625;1
11,3;0;14;113;6,24102464332037;31,0046444957455;0;0,776041666666667;1
11,399;0;6;114;6,2967243118605;26,0415101672065;0;0,776041666666667;1
11,499;0;6;115;6,35242398040063;26,0415101672065;0;0,776041666666667;1
11,601;0;7;116;6,40812364894077;26,0415101672065;0;0,776041666666667;1
11,7;0;10;117;6,46382331748091;26,0415101672065;0;0,388020833333333;1
11,8;0;6;118;6,51952298602104;26,0415101672065;0;0,388020833333333;1
11,901;0;5;119;6,57522265456118;26,0415101672065;0;0,388020833333333;1
12;0;5;120;6,63092232310131;26,0415101672065;0;0,776041666666667;1
12,1;0;7;121;6,68662199164145;26,0415101672065;0;0,776041666666667;1
12,199;0;5;122;6,74232166018158;26,0415101672065;0;0,776041666666667;1
12,299;0;18;123;6,79802132872172;21,1010482556541;0;0,776041666666667;1
12,4;0;11;124;6,85372099726185;21,1010482556541;0;1,1640625;1
12,5;0;13;125;6,90942066580199;21,1010482556541;0;1,1640625;1
12,6;0;8;126;6,96512033434213;21,1010482556541;0;1,1640625;1
12,699;0;7;127;7,02082000288226;21,1010482556541;0;1,1640625;1
12,8;0;8;128;7,07651967142239;21,1010482556541;0;1,1640625;1
12,9;0;8;129;7,13221933996253;21,1010482556541;0;1,1640625;1
12,999;0;7;130;7,18791900850267;21,1010482556541;0;1,1640625;1
13,1;0;11;131;7,2436186770428;21,1010482556541;0;1,1640625;1
13,199;0;8;132;7,29931834558294;21,1010482556541;0;1,1640625;1
13,3;0;9;133;7,35501801412307;29,9802430198499;0;1,1640625;1
13,399;0;11;134;7,41071768266321;29,9802430198499;0;1,1640625;1
13,5;0;9;135;7,46641735120334;29,9802430198499;0;1,1640625;1
13,6;0;5;136;7,52211701974348;29,9802430198499;0;1,1640625;1
13,699;0;11;137;7,57781668828362;29,9802430198499;0;1,1640625;1
13,801;0;6;138;7,63351635682375;29,9802430198499;0;1,1640625;1
13,9;0;7;139;7,68921602536389;29,9802430198499;0;1,1640625;1
14;0;10;140;7,74491569390402;29,9802430198499;0;1,1640625;1
14,099;0;14;141;7,80061536244416;29,9802430198499;0;1,1640625;1
14,2;0;5;142;7,85631503098429;32,2199417663439;0;1,1640625;1
14,3;0;5;143;7,91201469952443;32,2199417663439;0;1,1640625;1
14,4;0;8;144;7,96771436806456;32,2199417663439;0;1,1640625;1
14,5;0;4;145;8,0234140366047;32,2199417663439;0;1,1640625;1
14,6;0;5;146;8,07911370514483;32,2199417663439;0;1,1640625;1
14,7;0;7;147;8,13481337368497;32,2199417663439;0;1,1640625;1
14,8;0;6;148;8,19051304222511;32,2199417663439;0;1,1640625;1
14,901;0;12;149;8,24621271076524;32,2199417663439;0;1,1640625;1
15;0;11;150;8,30191237930538;32,2199417663439;0;0,776041666666667;1
15,099;0;13;151;8,35761204784551;32,2199417663439;0;1,1640625;1
15,2;0;7;152;8,41331171638565;32,0056073824134;0;0,776041666666667;1
15,3;0;4;153;8,46901138492578;32,0056073824134;0;0,776041666666667;1
15,399;0;9;154;8,52471105346592;32,0056073824134;0;0,776041666666667;1
15,499;0;12;155;8,58041072200605;32,0056073824134;0;0,776041666666667;1
15,599;0;9;156;8,63611039054619;32,0056073824134;0;0,776041666666667;1
15,7;0;3;157;8,69181005908632;32,0056073824134;0;0,776041666666667;1
15,8;0;9;158;8,74750972762646;32,0056073824134;0;0,388020833333333;1
15,901;0;8;159;8,8032093961666;32,0056073824134;0;0,388020833333333;1
16;0;10;160;8,85890906470673;32,0056073824134;0;0,776041666666667;1
16,1;0;12;161;8,91460873324687;31,1036531462789;0;0,776041666666667;1
16,199;0;10;162;8,970308401787;31,1036531462789;0;0,776041666666667;1
16,3;0;9;163;9,02600807032714;31,1036531462789;0;0,776041666666667;1
16,4;0;8;164;9,08170773886727;31,1036531462789;0;0,776041666666667;1
16,499;0;14;165;9,13740740740741;31,1036531462789;0;0,776041666666667;1
16,601;0;5;166;9,19310707594754;31,1036531462789;0;1,1640625;1
16,7;0;14;167;9,24880674448768;31,1036531462789;0;1,1640625;1
16,8;0;18;168;9,30450641302781;31,1036531462789;0;1,1640625;1
16,9;0;17;169;9,36020608156795;31,1036531462789;0;1,1640625;1
16,999;0;19;170;9,41590575010808;31,1036531462789;0;1,1640625;1
17,1;0;16;171;9,47160541864822;46,9848943564644;0;1,1640625;1
17,2;0;17;172;9,52730508718836;46,9848943564644;0;1,1640625;1
17,3;0;21;173;9,58300475572849;46,9848943564644;0;1,1640625;1
17,4;0;15;174;9,63870442426863;46,9848943564644;0;1,1640625;1
17,5;0;19;175;9,69440409280876;46,9848943564644;0;1,1640625;1
17,6;0;21;176;9,7501037613489;46,9848943564644;0;1,1640625;1
17,701;0;16;177;9,80580342988904;46,9848943564644;0;1,1640625;1
17,8;0;24;178;9,86150309842917;46,9848943564644;0;1,1640625;1
17,9;0;12;179;9,9172027669693;46,9848943564644;0;1,1640625;1
18;0;13;180;9,97290243550944;32,2137893680277;0;1,1640625;1
18,1;0;10;181;10,0286021040496;32,2137893680277;0;1,1640625;1
18,199;0;8;182;10,0843017725897;32,2137893680277;0;1,1640625;1
18,3;0;7;183;10,1400014411298;32,2137893680277;0;1,1640625;1
18,4;0;7;184;10,19570110967;32,2137893680277;0;1,1640625;1
18,5;0;16;185;10,2514007782101;32,2137893680277;0;1,1640625;1
18,6;0;8;186;10,3071004467503;32,2137893680277;0;1,1640625;1
18,7;0;8;187;10,3628001152904;32,2137893680277;0;1,1640625;1
18,8;0;10;188;10,4184997838305;32,2137893680277;0;1,1640625;1
18,9;0;15;189;10,4741994523707;32,2137893680277;0;1,1640625;1
19;0;12;190;10,5298991209108;24,0215617538302;0;1,1640625;1
19,1;0;14;191;10,5855987894509;24,0215617538302;0;1,1640625;1
19,201;0;10;192;10,6412984579911;24,0215617538302;0;1,1640625;1
19,3;0;8;193;10,6969981265312;24,0215617538302;0;1,1640625;1
19,4;0;10;194;10,7526977950713;24,0215617538302;0;1,1640625;1
19,5;0;9;195;10,8083974636115;24,0215617538302;0;1,1640625;1
19,6;0;8;196;10,8640971321516;24,0215617538302;0;1,1640625;1
19,7;0;5;197;10,9197968006917;24,0215617538302;0;1,1640625;1
19,801;0;11;198;10,9754964692319;24,0215617538302;0;1,1640625;1
19,9;0;10;199;11,031196137772;29,9852039676866;0;1,1640625;1
19,999;0;10;200;11,0868958063121;29,9852039676866;0;1,1640625;1
20,099;0;12;201;11,1425954748523;29,9852039676866;0;1,1640625;1
20,2;0;14;202;11,1982951433924;29,9852039676866;0;1,1640625;1
20,3;0;19;203;11,2539948119326;29,9852039676866;0;1,55208333333333;1
20,399;0;14;204;11,3096944804727;29,9852039676866;0;1,55208333333333;1
20,5;0;25;205;11,3653941490128;29,9852039676866;0;1,55208333333333;1
20,6;0;14;206;11,421093817553;29,9852039676866;0;1,55208333333333;1
20,7;0;27;207;11,4767934860931;29,9852039676866;0;1,94010416666667;1
20,8;0;14;208;11,5324931546332;31,1027893870173;0;1,94010416666667;1
20,9;0;8;209;11,5881928231734;31,1027893870173;0;1,94010416666667;1
21;0;13;210;11,6438924917135;31,1027893870173;0;1,94010416666667;1
21,101;0;18;211;11,6995921602536;31,1027893870173;0;1,94010416666667;1
21,201;0;28;212;11,7552918287938;31,1027893870173;0;1,55208333333333;1
21,3;0;17;213;11,8109914973339;31,1027893870173;0;1,1640625;1
21,4;0;20;214;11,866691165874;31,1027893870173;0;1,55208333333333;1
21,5;0;23;215;11,9223908344142;31,1027893870173;0;1,55208333333333;1
21,6;0;16;216;11,9780905029543;31,1027893870173;0;1,55208333333333;1
21,699;0;18;217;12,0337901714945;31,1027893870173;0;1,1640625;1
21,8;0;18;218;12,0894898400346;31,99922561874;0;1,55208333333333;1
21,9;0;15;219;12,1451895085747;31,99922561874;0;1,55208333333333;1
22;0;14;220;12,2008891771149;31,99922561874;0;1,55208333333333;1
22,099;0;11;221;12,256588845655;31,99922561874;0;1,55208333333333;1
22,2;0;13;222;12,3122885141951;31,99922561874;0;1,55208333333333;1
22,3;0;11;223;12,3679881827353;31,99922561874;0;1,55208333333333;1
22,399;0;12;224;12,4236878512754;31,99922561874;0;1,1640625;1
22,5;0;17;225;12,4793875198155;31,99922561874;0;1,1640625;1
22,6;0;18;226;12,5350871883557;31,99922561874;0;1,1640625;1
22,7;0;16;227;12,5907868568958;31,99922561874;0;1,1640625;1
22,8;0;19;228;12,6464865254359;30,994182391965;0;1,1640625;1
22,9;0;19;229;12,7021861939761;30,994182391965;0;1,1640625;1
23;0;17;230;12,7578858625162;30,994182391965;0;1,1640625;1
23,1;0;12;231;12,8135855310563;30,994182391965;0;1,1640625;1
23,2;0;17;232;12,8692851995965;30,994182391965;0;1,1640625;1
23,3;0;12;233;12,9249848681366;30,994182391965;0;1,1640625;1
23,401;0;17;234;12,9806845366768;30,994182391965;0;1,1640625;1
23,5;0;23;235;13,0363842052169;30,994182391965;0;1,1640625;1
23,6;0;19;236;13,092083873757;30,994182391965;0;1,1640625;1
23,699;0;17;237;13,1477835422972;30,994182391965;0;1,1640625;1
23,799;0;12;238;13,2034832108373;30,0257200317792;0;1,1640625;1
23,9;0;22;239;13,2591828793774;30,0257200317792;0;1,1640625;1
24;0;30;240;13,3148825479176;30,0257200317792;0;1,1640625;1
24,1;0;27;241;13,3705822164577;30,0257200317792;0;1,1640625;1
24,2;0;20;242;13,4262818849978;30,0257200317792;0;1,1640625;1
24,299;0;27;243;13,481981553538;30,0257200317792;0;1,1640625;1
24,4;0;27;244;13,5376812220781;30,0257200317792;0;1,1640625;1
24,501;0;16;245;13,5933808906182;30,0257200317792;0;1,1640625;1
24,6;0;33;246;13,6490805591584;30,0257200317792;0;1,1640625;1
24,699;0;25;247;13,7047802276985;30,0257200317792;0;1,1640625;1
24,799;0;34;248;13,7604798962387;39,0154930522911;0;1,1640625;1
24,9;0;36;249;13,8161795647788;39,0154930522911;0;1,1640625;1
25;0;29;250;13,8718792333189;39,0154930522911;0;1,1640625;1
25,1;0;27;251;13,9275789018591;39,0154930522911;0;1,1640625;1
25,199;0;34;252;13,9832785703992;39,0154930522911;0;1,1640625;1
25,299;0;30;253;14,0389782389393;39,0154930522911;0;1,1640625;1
25,4;0;37;254;14,0946779074795;39,0154930522911;0;1,1640625;1
25,5;0;31;255;14,1503775760196;39,0154930522911;0;1,1640625;1
25,6;0;27;256;14,2060772445597;39,0154930522911;0;1,1640625;1
25,7;0;30;257;14,2617769130999;33,3169117976962;0;1,1640625;1
25,8;0;36;258;14,31747658164;33,3169117976962;0;1,1640625;1
25,9;0;48;259;14,3731762501801;33,3169117976962;0;1,1640625;1
26;0;44;260;14,4288759187203;33,3169117976962;0;1,1640625;1
26,1;0;37;261;14,4845755872604;33,3169117976962;0;1,1640625;1
26,2;0;41;262;14,5402752558005;33,3169117976962;0;1,1640625;1
26,299;0;31;263;14,5959749243407;33,3169117976962;0;1,1640625;1
26,4;0;34;264;14,6516745928808;33,3169117976962;0;1,1640625;1
26,499;0;38;265;14,707374261421;33,3169117976962;0;1,1640625;1
26,6;0;42;266;14,7630739299611;28,8819283441579;0;1,1640625;1
26,699;0;36;267;14,8187735985012;28,8819283441579;0;1,1640625;1
26,8;0;37;268;14,8744732670414;28,8819283441579;0;1,1640625;1
26,9;0;45;269;14,9301729355815;28,8819283441579;0;1,1640625;1
27;0;42;270;14,9858726041216;28,8819283441579;0;1,1640625;1
27,101;0;42;271;15,0415722726618;28,8819283441579;0;1,1640625;1
27,201;0;54;272;15,0972719412019;28,8819283441579;0;1,1640625;1
27,3;0;60;273;15,152971609742;28,8819283441579;0;1,1640625;1
27,4;0;41;274;15,2086712782822;28,8819283441579;0;1,1640625;1
27,5;0;41;275;15,2643709468223;33,3061666034405;0;1,1640625;1
27,601;0;43;276;15,3200706153624;33,3061666034405;0;1,1640625;1
27,701;0;73;277;15,3757702839026;33,3061666034405;0;1,1640625;1
27,801;0;76;278;15,4314699524427;33,3061666034405;0;1,1640625;1
27,9;0;60;279;15,4871696209829;33,3061666034405;0;1,1640625;1
28;0;60;280;15,542869289523;33,3061666034405;0;1,1640625;1
28,1;0;59;281;15,5985689580631;33,3061666034405;0;1,1640625;1
28,2;0;56;282;15,6542686266033;33,3061666034405;0;0,776041666666667;1
28,3;0;61;283;15,7099682951434;33,3061666034405;0;0,388020833333333;1
28,4;0;65;284;15,7656679636835;33,3061666034405;0;0,776041666666667;1
28,501;0;68;285;15,8213676322237;17,9818778634892;0;0,776041666666667;1
28,601;0;76;286;15,8770673007638;17,9818778634892;0;0,776041666666667;1
28,701;0;81;287;15,9327669693039;17,9818778634892;0;1,1640625;1
28,801;0;81;288;15,9884666378441;17,9818778634892;0;1,1640625;1
28,9;0;95;289;16,0441663063842;17,9818778634892;0;1,1640625;1
29;0;86;290;16,0998659749243;17,9818778634892;0;1,1640625;1
29,099;0;131;291;16,1555656434645;17,9818778634892;0;1,1640625;1
29,2;0;119;292;16,2112653120046;17,9818778634892;0;1,1640625;1
29,3;0;134;293;16,2669649805447;17,9818778634892;0;1,1640625;1
29,4;0;146;294;16,3226646490849;17,9818778634892;0;1,1640625;1
29,499;0;161;295;16,378364317625;31,079884627458;0;1,1640625;1
29,599;0;194;296;16,4340639861652;31,079884627458;0;1,1640625;1
29,7;0;214;297;16,4897636547053;31,079884627458;0;1,1640625;1
29,8;0;186;298;16,5454633232454;31,079884627458;0;1,1640625;1
29,899;0;209;299;16,6011629917856;31,079884627458;0;1,1640625;1
30;0;223;300;16,6568626603257;31,079884627458;0;1,1640625;1
30,1;0;237;301;16,7125623288658;31,079884627458;0;1,1640625;1
30,2;0;227;302;16,768261997406;31,079884627458;0;1,1640625;1
30,3;0;186;303;16,8239616659461;31,079884627458;0;1,1640625;1
30,4;0;210;304;16,8796613344862;37,7114057037392;0;1,1640625;1
30,5;0;191;305;16,9353610030264;37,7114057037392;0;1,1640625;1
30,6;0;160;306;16,9910606715665;37,7114057037392;0;1,1640625;1
30,7;0;146;307;17,0467603401066;37,7114057037392;0;1,1640625;1
30,799;0;136;308;17,1024600086468;37,7114057037392;0;1,1640625;1
30,9;0;119;309;17,1581596771869;37,7114057037392;0;1,1640625;1
31;0;103;310;17,2138593457271;37,7114057037392;0;1,1640625;1
31,1;0;89;311;17,2695590142672;37,7114057037392;0;1,1640625;1
31,201;0;80;312;17,3252586828073;37,7114057037392;0;1,1640625;1
31,3;0;68;313;17,3809583513475;32,2209548646642;0;1,1640625;1
31,401;0;85;314;17,4366580198876;32,2209548646642;0;1,1640625;1
31,501;0;52;315;17,4923576884277;32,2209548646642;0;1,1640625;1
31,6;0;61;316;17,5480573569679;32,2209548646642;0;1,1640625;1
31,7;0;39;317;17,603757025508;32,2209548646642;0;0,776041666666667;1
31,8;0;49;318;17,6594566940481;32,2209548646642;0;0,776041666666667;1
31,9;0;35;319;17,7151563625883;32,2209548646642;0;1,1640625;1
32,001;0;35;320;17,7708560311284;32,2209548646642;0;1,1640625;1
32,1;0;32;321;17,8265556996685;32,2209548646642;0;1,1640625;1
32,2;0;23;322;17,8822553682087;32,2209548646642;0;1,1640625;1
32,3;0;26;323;17,9379550367488;45,0370204307941;0;1,1640625;1
32,399;0;14;324;17,9936547052889;45,0370204307941;0;0,776041666666667;1
32,499;0;13;325;18,0493543738291;45,0370204307941;0;0,388020833333333;1
32,6;0;12;326;18,1050540423692;45,0370204307941;0;0,388020833333333;1
32,7;0;18;327;18,1607537109094;45,0370204307941;0;0,776041666666667;1
32,8;0;16;328;18,2164533794495;45,0370204307941;0;0,776041666666667;1
32,9;0;15;329;18,2721530479896;45,0370204307941;0;0,388020833333333;1
32,999;0;7;330;18,3278527165298;45,0370204307941;0;0;1
33,099;0;7;331;18,3835523850699;45,0370204307941;0;0;1
33,199;0;6;332;18,43925205361;45,0370204307941;0;0;1
33,3;0;5;333;18,4949517221502;32,9969609798937;0;0,388020833333333;1
33,399;0;17;334;18,5506513906903;32,9969609798937;0;0,388020833333333;1
33,5;0;14;335;18,6063510592304;32,9969609798937;0;0,388020833333333;1
33,6;0;10;336;18,6620507277706;32,9969609798937;0;0,776041666666667;1
33,701;0;18;337;18,7177503963107;32,9969609798937;0;0,776041666666667;1
33,8;0;17;338;18,7734500648508;32,9969609798937;0;1,1640625;1
33,9;0;15;339;18,829149733391;32,9969609798937;0;1,1640625;1
34;0;12;340;18,8848494019311;32,9969609798937;0;1,1640625;1
34,1;0;14;341;18,9405490704712;32,9969609798937;0;1,1640625;1
34,201;0;10;342;18,9962487390114;35,4955207980458;0;1,1640625;1
34,301;0;10;343;19,0519484075515;35,4955207980458;0;1,1640625;1
34,4;0;12;344;19,1076480760917;35,4955207980458;0;1,1640625;1
34,501;0;10;345;19,1633477446318;35,4955207980458;0;1,1640625;1
34,601;0;9;346;19,2190474131719;35,4955207980458;0;1,55208333333333;1
34,7;0;6;347;19,2747470817121;35,4955207980458;0;1,55208333333333;1
34,8;0;12;348;19,3304467502522;35,4955207980458;0;1,55208333333333;1
34,899;0;9;349;19,3861464187923;35,4955207980458;0;1,55208333333333;1
35;0;8;350;19,4418460873325;35,4955207980458;0;1,55208333333333;1
35,101;0;12;351;19,4975457558726;35,4955207980458;0;1,55208333333333;1
35,2;0;12;352;19,5532454244127;39,0663033300117;0;1,1640625;1
35,3;0;12;353;19,6089450929529;39,0663033300117;0;1,1640625;1
35,401;0;10;354;19,664644761493;39,0663033300117;0;1,55208333333333;1
35,5;0;6;355;19,7203444300331;39,0663033300117;0;1,55208333333333;1
35,6;0;7;356;19,7760440985733;39,0663033300117;0;1,1640625;1
35,7;0;7;357;19,8317437671134;39,0663033300117;0;1,1640625;1
35,799;0;7;358;19,8874434356536;39,0663033300117;0;1,1640625;1
35,899;0;13;359;19,9431431041937;39,0663033300117;0;1,1640625;1
35,999;0;10;360;19,9988427727338;39,0663033300117;0;1,1640625;1
36,099;0;7;361;20,054542441274;39,0663033300117;0;1,1640625;1
36,199;0;7;362;20,1102421098141;41,042598112581;0;1,1640625;1
36,3;0;11;363;20,1659417783542;41,042598112581;0;1,1640625;1
36,4;0;7;364;20,2216414468944;41,042598112581;0;1,1640625;1
36,5;0;11;365;20,2773411154345;41,042598112581;0;1,1640625;1
36,599;0;9;366;20,3330407839746;41,042598112581;0;1,1640625;1
36,7;0;10;367;20,3887404525148;41,042598112581;0;1,1640625;1
36,8;0;13;368;20,4444401210549;41,042598112581;0;1,1640625;1
36,899;0;14;369;20,500139789595;41,042598112581;0;1,1640625;1
37;0;14;370;20,5558394581352;41,042598112581;0;1,1640625;1
37,099;0;9;371;20,6115391266753;28,8840748764095;0;1,1640625;1
37,2;0;12;372;20,6672387952155;28,8840748764095;0;1,1640625;1
37,301;0;19;373;20,7229384637556;28,8840748764095;0;1,1640625;1
37,4;0;8;374;20,7786381322957;28,8840748764095;0;1,1640625;1
37,501;0;6;375;20,8343378008359;28,8840748764095;0;1,1640625;1
37,601;0;6;376;20,890037469376;28,8840748764095;0;1,1640625;1
37,7;0;10;377;20,9457371379161;28,8840748764095;0;1,1640625;1
37,8;0;11;378;21,0014368064563;28,8840748764095;0;1,1640625;1
37,901;0;11;379;21,0571364749964;28,8840748764095;0;1,1640625;1
38;0;12;380;21,1128361435365;32,1913078362635;0;1,1640625;1
38,101;0;10;381;21,1685358120767;32,1913078362635;0;1,1640625;1
38,2;0;9;382;21,2242354806168;32,1913078362635;0;1,1640625;1
38,301;0;13;383;21,2799351491569;32,1913078362635;0;1,1640625;1
