Distance_(pixels),Gray_Value
457,25.661
458,25.862
459,26.220
460,28.354
461,26.823
462,26.949
463,24.539
464,25.173
465,25.425
466,25.315
467,24.894
468,25.969
469,25.665
470,26.657
471,26.933
472,27.799
473,27.122
474,27.087
475,27.598
476,27.047
477,25.654
478,25.126
479,25.850
480,25.213
481,26.669
482,25.299
483,27.311
484,26.075
485,26.882
486,27.780
487,25.787
488,24.409
489,25.244
490,26.394
491,28.531
492,27.626
493,26.665
494,25.402
495,27.161
496,29.665
497,28.980
498,29.378
499,28.594
500,30.346
501,29.673
502,29.024
503,29.319
504,27.807
505,29.138
506,31.004
507,30.587
508,32.173
509,29.772
510,31.177
511,30.094
512,30.295
513,31.650
514,33.323
515,33.087
516,30.445
517,29.917
518,30.717
519,31.882
520,30.394
521,29.362
522,29.756
523,29.626
524,30.846
525,30.374
526,30.268
527,28.850
528,30.228
529,31.287
530,31.130
531,32.406
532,31.083
533,29.575
534,29.047
535,31.768
536,31.622
537,30.929
538,32.465
539,30.307
540,31.268
541,31.835
542,32.823
543,31.260
544,33.280
545,32.287
546,31.902
547,31.957
548,32.760
549,31.878
550,30.772
551,31.787
552,32.972
553,32.150
554,31.874
555,31.209
556,31.472
557,34.114
558,34.646
559,33.839
560,32.201
561,31.992
562,33.260
563,30.323
564,32.709
565,33.102
566,32.449
567,35.500
568,35.150
569,36.299
570,35.563
571,34.606
572,34.673
573,34.902
574,35.878
575,35.543
576,35.898
577,35.909
578,36.634
579,35.654
580,37.445
581,38.193
582,34.567
583,35.110
584,36.445
585,36.567
586,37.012
587,38.138
588,36.071
589,36.528
590,35.516
591,34.835
592,33.579
593,34.551
594,35.496
595,36.634
596,35.559
597,34.657
598,34.291
599,34.976
600,34.106
601,35.551
602,35.327
603,36.287
604,36.606
605,36.346
606,37.673
607,37.465
608,35.067
609,35.713
610,36.102
611,36.949
612,36.402
613,36.165
614,36.165
615,36.839
616,36.740
617,35.689
618,36.461
619,34.272
620,34.638
621,34.870
622,33.260
623,32.685
624,34.197
625,33.213
626,35.252
627,33.850
628,33.929
629,33.465
630,31.846
631,32.402
632,31.783
633,32.622
634,32.244
635,31.035
636,31.193
637,32.740
638,33.622
639,34.291
640,33.909
641,32.260
642,34.295
643,35.287
644,35.858
645,35.224
646,35.965
647,35.571
648,35.551
649,38.169
650,39.398
651,39.614
652,38.114
653,37.736
654,39.728
655,40.594
656,42.331
657,41.402
658,40.980
659,40.650
660,42.055
661,41.402
662,41.154
663,41.205
664,42.807
665,41.961
666,42.445
667,41.969
668,40.260
669,39.291
670,41.012
671,41.035
672,41.677
673,42.165
674,39.886
675,39.161
676,39.240
677,38.516
678,40.118
679,38.291
680,38.520
681,37.980
682,36.181
683,36.906
684,36.118
685,39.228
686,40.488
687,40.209
688,41.909
689,42.213
690,42.941
691,42.366
692,44.142
693,45.161
694,45.921
695,46.689
696,47.071
697,46.681
698,46.673
699,47.390
700,48.138
701,48.315
702,47.012
703,47.268
704,47.811
705,48.941
706,48.197
707,48.161
708,48.319
709,48.335
710,48.898
711,48.268
712,46.886
713,47.008
714,45.831
715,47.236
716,46.217
717,44.331
718,45.634
719,43.732
720,43.705
721,43.232
722,43.587
723,44.299
724,45.303
725,45.264
726,45.819
727,44.953
728,44.701
729,46.803
730,45.213
731,45.413
732,45.469
733,46.307
734,46.953
735,49.579
736,49.276
737,48.630
738,49.362
739,49.327
740,50.764
741,49.031
742,49.705
743,51.094
744,50.906
745,51.929
746,50.772
747,53.717
748,55.748
749,55.051
750,53.055
751,53.689
752,53.413
753,54.252
754,53.787
755,56.260
756,57.378
757,56.606
758,56.512
759,57.839
760,56.476
761,56.681
762,55.929
763,53.157
764,53.654
765,51.890
766,52.961
767,52.508
768,51.902
769,51.728
770,49.154
771,47.969
772,48.114
773,47.075
774,47.618
775,49.028
776,48.091
777,49.571
778,48.969
779,49.673
780,49.114
781,48.484
782,49.051
783,50.689
784,51.634
785,51.953
786,54.240
787,53.606
788,54.197
789,54.425
790,54.272
791,56.043
792,56.524
793,58.067
794,57.256
795,58.287
796,58.276
797,60.315
798,59.343
799,59.181
800,59.894
801,59.299
802,59.252
803,59.559
804,60.382
805,60.803
806,60.110
807,60.791
808,60.024
809,60.906
810,59.382
811,58.780
812,57.390
813,55.906
814,53.949
815,52.882
816,52.382
817,50.933
818,49.783
819,49.858
820,50.079
821,50.768
822,50.756
823,48.618
824,49.043
825,47.047
826,48.346
827,47.614
828,47.004
829,47.488
830,47.622
831,47.764
832,48.268
833,47.732
834,48.520
835,48.276
836,48.567
837,48.929
838,49.445
839,50.150
840,51.071
841,50.559
842,52.571
843,53.055
844,52.972
845,53.035
846,54.059
847,55.173
848,56.677
849,58.122
850,58.929
851,60.146
852,59.354
853,59.862
854,58.941
855,60.492
856,60.118
857,58.406
858,59.016
859,57.661
860,57.374
861,56.091
862,56.697
863,56.303
864,54.650
865,56.610
866,55.276
867,53.717
868,53.354
869,51.524
870,49.756
871,48.209
872,48.756
873,46.736
874,45.650
875,44.957
876,44.083
877,45.173
878,44.374
879,45.618
880,44.626
881,44.240
882,44.354
883,44.189
884,46.047
885,46.319
886,48.315
887,49.228
888,50.339
889,51.051
890,51.413
891,50.524
892,51.461
893,50.087
894,50.937
895,53.713
896,53.311
897,55.346
898,55.421
899,56.382
900,56.390
901,54.480
902,54.091
903,53.650
904,54.327
905,55.339
906,53.299
907,54.512
908,53.197
909,52.256
910,51.858
911,51.665
912,51.232
913,53.614
914,52.614
915,50.327
916,49.622
917,48.205
918,46.531
919,46.665
920,44.429
921,44.539
922,44.000
923,41.165
924,41.724
925,43.161
926,42.591
927,41.791
928,42.295
929,41.303
930,40.720
931,42.039
932,43.201
933,43.283
934,44.126
935,45.138
936,46.256
937,48.118
938,49.130
939,47.823
940,49.311
941,51.169
942,52.547
943,52.760
944,53.051
945,54.331
946,54.815
947,54.803
948,55.579
949,54.685
950,54.346
951,53.913
952,53.488
953,53.406
954,52.693
955,51.740
956,51.307
957,51.618
958,51.543
959,50.874
960,51.409
961,51.323
962,50.331
963,49.484
964,47.807
965,48.673
966,46.850
967,45.543
968,46.157
969,44.028
970,43.673
971,40.937
972,38.020
973,37.921
974,38.394
975,37.803
976,37.461
977,36.610
978,33.327
979,32.480
980,32.173
981,32.528
982,33.528
983,34.138
984,34.094
985,34.878
986,38.268
987,38.217
988,37.705
989,37.992
990,40.276
991,40.831
992,41.969
993,42.882
994,42.465
995,43.965
996,44.307
997,43.878
998,42.465
999,43.854
1000,44.335
1001,44.622
1002,45.126
1003,46.236
1004,46.028
1005,44.654
1006,45.472
1007,46.142
1008,44.638
1009,43.453
1010,43.031
1011,41.697
1012,40.972
1013,38.449
1014,37.752
1015,36.484
1016,33.028
1017,31.606
1018,31.520
1019,31.177
1020,29.870
1021,26.791
1022,27.618
1023,27.000
1024,25.949
1025,27.031
1026,25.500
1027,25.909
1028,25.441
1029,24.520
1030,24.488
1031,27.138
1032,26.476
1033,26.724
1034,27.244
1035,26.220
1036,26.031
1037,27.291
1038,26.319
1039,25.752
1040,26.409
1041,27.370
1042,28.807
1043,28.921
1044,28.319
1045,29.437
1046,30.362
1047,27.854
1048,29.370
1049,29.949
1050,31.484
1051,32.295
1052,29.583
1053,28.047
1054,28.181
1055,27.839
1056,29.327
1057,29.965
1058,28.181
1059,27.776
1060,28.346
1061,26.528
1062,25.252
1063,25.803
1064,27.213
1065,27.488
1066,27.433
1067,27.500
1068,27.969
1069,26.161
1070,27.693
1071,28.307
1072,31.083
1073,29.563
1074,31.854
1075,32.012
1076,31.457
1077,33.740
1078,34.272
1079,32.634
1080,31.681
1081,32.374
1082,31.516
1083,32.154
1084,30.752
1085,33.583
1086,33.449
1087,33.961
1088,31.913
1089,32.028
1090,32.602
1091,35.181
1092,35.398
1093,34.969
1094,33.890
1095,30.941
1096,32.933
1097,32.858
1098,32.921
1099,33.583
1100,32.673
1101,31.634
1102,32.902
1103,32.925
1104,32.047
1105,33.445
1106,32.862
1107,32.961
1108,31.524
1109,31.028
1110,30.969
1111,31.378
1112,31.287
1113,34.807
1114,33.980
1115,34.492
1116,34.173
1117,33.709
1118,34.276
1119,34.756
1120,36.193
1121,36.748
1122,36.756
1123,39.429
1124,38.602
1125,39.213
1126,38.724
1127,39.303
1128,40.811
1129,39.764
1130,43.004
1131,44.374
1132,44.295
1133,44.094
1134,44.906
1135,42.343
1136,43.071
1137,42.524
1138,43.051
1139,41.819
1140,42.524
1141,44.299
1142,42.988
1143,43.634
1144,44.055
1145,43.484
1146,45.409
1147,44.512
1148,43.772
1149,42.594
1150,43.598
1151,44.240
1152,45.319
1153,44.362
1154,43.937
1155,43.110
1156,41.488
1157,40.390
1158,41.134
1159,42.244
1160,42.661
1161,42.417
1162,41.673
1163,38.059
1164,38.803
1165,35.705
1166,35.283
1167,36.370
1168,36.280
1169,35.752
1170,34.551
1171,34.417
1172,31.736
1173,31.114
1174,31.736
1175,31.874
1176,34.067
1177,31.858
1178,31.268
1179,31.858
1180,31.543
1181,31.563
1182,30.969
1183,30.925
1184,32.437
1185,32.303
1186,35.343
1187,35.122
1188,36.406
1189,38.256
1190,38.114
1191,39.169
1192,39.421
1193,39.138
1194,39.409
1195,38.528
1196,40.504
1197,41.126
1198,42.524
1199,42.878
1200,43.917
1201,45.256
1202,46.551
1203,46.654
1204,45.835
1205,44.669
1206,42.713
1207,43.689
1208,44.457
1209,43.630
1210,44.185
1211,44.110
1212,45.055
1213,41.618
1214,44.256
1215,43.028
1216,43.409
1217,42.626
1218,42.685
1219,41.000
1220,39.673
1221,41.130
1222,41.437
1223,41.571
1224,40.197
1225,38.543
1226,36.280
1227,35.980
1228,36.650
1229,38.228
1230,37.240
1231,38.142
1232,38.299
1233,39.193
1234,39.657
1235,43.039
1236,42.488
1237,43.008
1238,43.839
1239,43.323
1240,42.150
1241,43.717
1242,45.587
1243,46.646
1244,46.835
1245,47.429
1246,48.067
1247,46.776
1248,46.906
1249,48.209
1250,49.890
1251,49.362
1252,49.276
1253,50.154
1254,52.417
1255,51.575
1256,51.890
1257,50.831
1258,49.594
1259,49.138
1260,48.815
1261,50.539
1262,50.858
1263,49.669
1264,49.874
1265,48.913
1266,48.886
1267,47.661
1268,48.787
1269,48.858
1270,45.870
1271,46.906
1272,47.047
1273,46.594
1274,45.531
1275,43.890
1276,44.354
1277,42.799
1278,43.417
1279,44.555
1280,44.232
1281,44.843
1282,42.870
1283,40.886
1284,41.480
1285,43.724
1286,46.323
1287,47.138
1288,48.457
1289,48.358
1290,48.874
1291,51.480
1292,52.146
1293,54.815
1294,54.744
1295,56.169
1296,56.815
1297,58.071
1298,57.209
1299,58.906
1300,59.740
1301,59.732
1302,60.547
1303,61.705
1304,60.618
1305,61.488
1306,61.965
1307,60.823
1308,60.484
1309,62.449
1310,63.811
1311,63.823
1312,63.626
1313,65.260
1314,64.484
1315,63.917
1316,61.433
1317,57.484
1318,57.063
1319,56.398
1320,53.677
1321,53.827
1322,54.193
1323,54.579
1324,55.567
1325,55.146
1326,54.098
1327,53.508
1328,50.551
1329,47.205
1330,46.028
1331,47.858
1332,48.870
1333,50.110
1334,48.567
1335,48.571
1336,47.457
1337,50.819
1338,52.374
1339,54.665
1340,57.528
1341,61.197
1342,64.772
1343,67.406
1344,68.126
1345,68.862
1346,70.323
1347,72.031
1348,71.484
1349,72.524
1350,71.890
1351,71.075
1352,70.736
1353,70.437
1354,70.193
1355,70.177
1356,71.402
1357,71.807
1358,71.197
1359,71.134
1360,71.185
1361,70.398
1362,68.697
1363,65.406
1364,64.079
1365,64.622
1366,62.831
1367,60.256
1368,60.252
1369,59.177
1370,58.657
1371,57.087
1372,55.728
1373,53.075
1374,53.445
1375,51.839
1376,52.075
1377,49.874
1378,50.039
1379,48.921
1380,47.346
1381,45.925
1382,46.217
1383,46.717
1384,46.406
1385,46.563
1386,46.390
1387,48.752
1388,50.906
1389,53.681
1390,56.146
1391,56.957
1392,59.201
1393,61.732
1394,62.402
1395,63.319
1396,65.787
1397,66.370
1398,67.051
1399,66.850
1400,69.496
1401,69.626
1402,71.319
1403,72.598
1404,73.276
1405,71.756
1406,72.795
1407,72.449
1408,72.638
1409,73.594
1410,73.902
1411,72.402
1412,72.906
1413,71.154
1414,69.870
1415,68.945
1416,69.575
1417,66.512
1418,63.854
1419,62.657
1420,61.453
1421,59.303
1422,56.563
1423,55.630
1424,53.803
1425,53.169
1426,53.031
1427,51.748
1428,48.039
1429,48.646
1430,48.701
1431,48.744
1432,49.394
1433,49.622
1434,49.445
1435,48.500
1436,49.862
1437,50.421
1438,53.319
1439,56.898
1440,58.705
1441,58.287
1442,60.610
1443,61.327
1444,63.311
1445,66.437
1446,67.051
1447,66.559
1448,66.429
1449,68.858
1450,70.051
1451,71.894
1452,71.657
1453,71.016
1454,72.480
1455,73.146
1456,74.921
1457,74.346
1458,74.626
1459,75.323
1460,74.350
1461,73.661
1462,73.425
1463,72.335
1464,71.244
1465,66.681
1466,64.402
1467,64.917
1468,64.240
1469,63.925
1470,61.803
1471,58.268
1472,55.839
1473,53.602
1474,52.713
1475,51.024
1476,50.028
1477,49.945
1478,49.028
1479,48.063
1480,47.512
1481,45.988
1482,45.067
1483,45.634
1484,46.102
1485,47.791
1486,48.362
1487,49.768
1488,50.398
1489,50.547
1490,51.866
1491,56.209
1492,57.949
1493,60.606
1494,61.220
1495,62.461
1496,64.228
1497,64.559
1498,65.083
1499,66.433
1500,67.213
1501,68.213
1502,70.634
1503,71.382
1504,73.717
1505,73.681
1506,73.551
1507,73.524
1508,73.949
1509,75.374
1510,74.614
1511,73.614
1512,74.575
1513,73.961
1514,72.417
1515,71.445
1516,69.201
1517,67.594
1518,64.028
1519,60.547
1520,59.925
1521,58.433
1522,57.244
1523,55.437
1524,55.516
1525,54.807
1526,52.925
1527,52.539
1528,52.941
1529,52.350
1530,55.283
1531,52.776
1532,51.874
1533,56.689
1534,57.559
1535,56.598
1536,55.307
1537,54.902
1538,55.134
1539,55.315
1540,56.965
1541,55.622
1542,56.508
1543,58.898
1544,59.472
1545,61.783
1546,62.173
1547,62.909
1548,64.764
1549,62.598
1550,62.831
1551,63.791
1552,64.760
1553,65.858
1554,65.799
1555,66.858
1556,66.272
1557,66.417
1558,65.165
1559,66.390
1560,65.654
1561,64.850
1562,64.244
1563,63.925
1564,65.713
1565,63.858
1566,63.445
1567,62.508
1568,60.744
1569,59.181
1570,58.264
1571,56.445
1572,56.083
1573,54.472
1574,50.287
1575,51.327
1576,51.339
1577,49.728
1578,48.622
1579,46.142
1580,46.390
1581,45.587
1582,44.913
1583,45.512
1584,44.106
1585,43.106
1586,45.244
1587,46.043
1588,46.256
1589,46.642
1590,48.374
1591,49.736
1592,52.063
1593,52.925
1594,53.047
1595,52.933
1596,53.551
1597,53.102
1598,54.555
1599,55.248
1600,57.173
1601,59.858
1602,60.496
1603,61.043
1604,59.929
1605,61.346
1606,62.335
1607,62.634
1608,61.921
1609,61.350
1610,61.291
1611,61.776
1612,61.327
1613,59.524
1614,58.748
1615,57.799
1616,57.079
1617,56.866
1618,56.575
1619,56.161
1620,54.969
1621,53.980
1622,51.827
1623,52.744
1624,52.177
1625,50.157
1626,48.886
1627,46.925
1628,44.020
1629,40.504
1630,38.437
1631,38.047
1632,36.602
1633,37.228
1634,35.886
1635,34.642
1636,34.453
1637,36.260
1638,38.748
1639,43.276
1640,45.154
1641,47.016
1642,46.654
1643,49.343
1644,49.248
1645,50.945
1646,49.193
1647,49.587
1648,51.783
1649,53.539
1650,55.102
1651,54.795
1652,53.949
1653,53.591
1654,52.252
1655,52.413
1656,54.724
1657,54.024
1658,53.539
1659,54.642
1660,53.980
1661,53.732
1662,55.181
1663,54.846
1664,55.673
1665,55.429
1666,55.303
1667,55.480
1668,53.787
1669,52.287
1670,51.110
1671,49.827
1672,46.819
1673,45.815
1674,43.843
1675,44.350
1676,43.370
1677,38.902
1678,36.610
1679,36.720
1680,35.390
1681,35.378
1682,34.992
1683,34.106
1684,35.201
1685,34.831
1686,36.083
1687,36.028
1688,36.063
1689,35.803
1690,38.488
1691,38.701
1692,41.453
1693,45.516
1694,46.110
1695,49.035
1696,48.736
1697,49.520
1698,49.469
1699,52.256
1700,55.055
1701,57.906
1702,59.154
1703,58.272
1704,59.067
1705,58.205
1706,57.413
1707,56.732
1708,56.150
1709,56.256
1710,53.693
1711,51.386
1712,51.181
1713,52.260
1714,52.138
1715,51.839
1716,53.185
1717,53.961
1718,55.819
1719,56.102
1720,56.484
1721,53.976
1722,50.323
1723,48.768
1724,47.736
1725,46.185
1726,45.043
1727,43.358
1728,40.740
1729,40.311
1730,36.724
1731,36.898
1732,38.504
1733,37.039
1734,37.409
1735,37.551
1736,35.374
1737,35.799
1738,35.280
1739,34.937
1740,36.378
1741,38.091
1742,40.323
1743,43.122
1744,43.886
1745,45.343
1746,46.697
1747,48.035
1748,47.169
1749,48.598
1750,48.295
1751,47.201
1752,47.138
1753,48.795
1754,47.610
1755,48.961
1756,48.791
1757,51.323
1758,52.394
1759,52.768
1760,53.374
1761,54.634
1762,53.220
1763,53.992
1764,52.343
1765,52.031
1766,51.661
1767,52.118
1768,52.638
1769,52.673
1770,52.240
1771,50.866
1772,51.189
1773,50.075
1774,49.150
1775,46.965
1776,45.220
1777,44.480
1778,43.358
1779,41.807
1780,41.370
1781,38.051
1782,34.236
1783,32.925
1784,32.374
1785,31.748
1786,32.921
1787,34.185
1788,36.004
1789,36.102
1790,38.606
1791,41.433
1792,43.626
1793,45.957
1794,44.646
1795,45.094
1796,47.417
1797,49.240
1798,48.665
1799,50.496
1800,49.650
1801,49.335
1802,50.154
1803,51.709
1804,54.063
1805,55.622
1806,56.701
1807,58.673
1808,58.650
1809,59.012
1810,59.291
1811,59.374
1812,57.772
1813,57.709
1814,56.425
1815,56.453
1816,56.791
1817,55.114
1818,55.362
1819,52.693
1820,51.768
1821,53.953
1822,53.228
1823,53.689
1824,52.579
1825,51.614
1826,50.898
1827,49.287
1828,48.799
1829,46.937
1830,46.504
1831,44.114
1832,42.713
1833,39.114
1834,37.248
1835,34.933
1836,36.429
1837,38.457
1838,38.319
1839,40.787
1840,41.504
1841,43.260
1842,44.398
1843,48.244
1844,49.406
1845,49.803
1846,49.720
1847,49.563
1848,52.693
1849,52.331
1850,53.949
1851,56.748
1852,57.909
1853,61.189
1854,60.890
1855,61.957
1856,61.866
1857,63.598
1858,63.980
1859,64.236
1860,65.031
1861,65.335
1862,66.220
1863,67.161
1864,67.799
1865,67.988
1866,68.098
1867,67.118
1868,64.118
1869,63.799
1870,63.406
1871,61.665
1872,61.051
1873,60.067
1874,60.264
1875,59.024
1876,56.386
1877,54.252
1878,53.138
1879,52.917
1880,51.217
1881,49.878
1882,49.276
1883,46.996
1884,45.744
1885,46.181
1886,46.244
1887,44.665
1888,43.748
1889,44.594
1890,46.146
1891,48.850
1892,53.531
1893,53.921
1894,54.343
1895,56.972
1896,56.551
1897,56.858
1898,57.461
1899,56.980
1900,55.508
1901,59.224
1902,60.665
1903,63.780
1904,65.795
1905,69.134
1906,70.673
1907,72.402
1908,73.909
1909,76.055
1910,77.240
1911,77.728
1912,78.193
1913,78.217
1914,78.248
1915,76.890
1916,77.071
1917,77.220
1918,75.831
1919,75.362
1920,74.520
1921,73.720
1922,71.980
1923,71.591
1924,70.276
1925,66.366
1926,64.665
1927,63.299
1928,61.539
1929,59.602
1930,57.929
1931,55.890
1932,53.472
1933,50.646
1934,48.488
1935,44.433
1936,42.819
1937,44.835
1938,45.504
1939,44.539
1940,44.177
1941,47.012
1942,46.831
1943,48.051
1944,49.339
1945,51.559
1946,55.969
1947,58.031
1948,59.622
1949,62.925
1950,65.862
1951,68.374
1952,68.945
1953,71.823
1954,72.638
1955,75.193
1956,77.094
1957,77.201
1958,78.752
1959,79.626
1960,79.465
1961,79.835
1962,80.378
1963,80.791
1964,81.240
1965,81.626
1966,80.799
1967,80.205
1968,79.445
1969,78.646
1970,77.976
1971,77.638
1972,76.807
1973,75.720
1974,74.961
1975,73.972
1976,70.358
1977,68.488
1978,66.406
1979,64.142
1980,62.362
1981,57.571
1982,54.909
1983,52.673
1984,50.358
1985,49.929
1986,45.807
1987,45.339
1988,43.492
1989,42.555
1990,43.760
1991,45.500
1992,46.878
1993,48.740
1994,51.122
1995,53.902
1996,55.791
1997,57.555
1998,61.862
1999,64.378
2000,66.169
2001,67.094
2002,68.858
2003,72.126
2004,74.965
2005,75.201
2006,77.724
2007,78.677
2008,79.299
2009,80.287
2010,81.992
2011,81.457
2012,82.465
2013,83.287
2014,83.063
2015,85.067
2016,85.291
2017,84.874
2018,86.031
2019,85.161
2020,83.480
2021,81.854
2022,81.795
2023,81.913
2024,80.098
2025,79.319
2026,77.016
2027,73.465
2028,72.091
2029,67.252
2030,65.039
2031,62.421
2032,60.689
2033,57.996
2034,55.559
2035,49.894
2036,47.969
2037,46.358
2038,44.327
2039,42.937
2040,44.012
2041,41.638
2042,47.098
2043,47.335
2044,48.004
2045,50.748
2046,51.343
2047,56.043
2048,58.638
2049,61.827
2050,65.185
2051,67.839
2052,70.465
2053,70.740
2054,74.724
2055,76.661
2056,77.366
2057,78.268
2058,78.138
2059,81.118
2060,82.327
2061,83.890
2062,83.689
2063,83.272
2064,84.327
2065,84.583
2066,86.528
2067,88.236
2068,87.146
2069,86.622
2070,86.803
2071,84.638
2072,83.051
2073,81.516
2074,82.067
2075,80.933
2076,81.067
2077,78.878
2078,75.819
2079,74.598
2080,71.937
2081,70.642
2082,66.260
2083,62.299
2084,58.846
2085,58.791
2086,61.311
2087,57.756
2088,45.614
2089,37.157
2090,33.728
2091,35.433
2092,34.866
2093,37.882
2094,42.508
2095,51.248
2096,60.004
2097,62.799
2098,64.988
2099,70.028
2100,72.579
2101,74.126
2102,72.752
2103,73.480
2104,75.764
2105,76.886
2106,78.961
2107,79.717
2108,80.528
2109,81.354
2110,82.307
2111,83.276
2112,84.323
2113,85.783
2114,86.630
2115,86.268
2116,87.327
2117,87.138
2118,87.669
2119,87.252
2120,87.035
2121,88.000
2122,86.402
2123,86.201
2124,85.870
2125,84.421
2126,84.220
2127,82.425
2128,79.083
2129,75.654
2130,74.150
2131,72.559
2132,68.228
2133,64.008
2134,59.984
2135,57.260
2136,55.744
2137,49.890
