Distance_(pixels),Gray_Value
423,58.636
424,56.976
425,55.735
426,52.945
427,53.253
428,51.719
429,54.514
430,56.664
431,60.368
432,62.763
433,62.549
434,61.312
435,60.881
436,63.004
437,61.664
438,61.249
439,58.696
440,54.296
441,53.316
442,49.455
443,49.443
444,47.763
445,47.830
446,46.391
447,46.885
448,47.360
449,44.640
450,44.696
451,44.273
452,43.455
453,40.289
454,39.142
455,39.356
456,35.751
457,33.490
458,32.798
459,31.047
460,31.170
461,28.692
462,28.312
463,29.613
464,30.095
465,27.739
466,28.312
467,29.518
468,30.964
469,30.099
470,30.680
471,31.043
472,34.328
473,33.794
474,38.296
475,42.336
476,40.261
477,40.656
478,41.893
479,42.968
480,45.534
481,47.577
482,47.130
483,44.364
484,45.542
485,48.960
486,49.549
487,50.130
488,50.269
489,51.158
490,49.858
491,49.178
492,52.166
493,53.708
494,53.411
495,53.032
496,53.842
497,54.474
498,54.549
499,55.763
500,53.751
501,55.435
502,56.427
503,55.360
504,55.530
505,57.047
506,56.569
507,57.510
508,56.522
509,57.115
510,56.324
511,56.241
512,55.684
513,56.708
514,57.328
515,56.194
516,56.510
517,57.518
518,57.494
519,57.490
520,58.877
521,61.751
522,62.344
523,61.826
524,63.071
525,64.636
526,63.688
527,61.664
528,62.613
529,60.862
530,59.016
531,55.482
532,55.925
533,55.170
534,56.850
535,60.111
536,59.099
537,60.423
538,60.431
539,61.213
540,60.909
541,60.324
542,58.257
543,56.182
544,51.802
545,51.534
546,51.194
547,51.455
548,49.534
549,47.490
550,49.083
551,46.700
552,45.775
553,44.107
554,44.261
555,43.534
556,42.360
557,39.123
558,39.130
559,40.289
560,36.379
561,37.225
562,35.395
563,34.949
564,32.913
565,30.522
566,29.510
567,27.921
568,27.842
569,27.415
570,26.387
571,26.277
572,25.810
573,27.403
574,27.640
575,27.202
576,27.917
577,27.949
578,27.059
579,28.605
580,29.526
581,28.909
582,26.791
583,27.676
584,28.581
585,29.040
586,31.704
587,31.874
588,32.407
589,33.431
590,30.628
591,32.289
592,31.877
593,30.632
594,33.561
595,33.794
596,35.316
597,38.399
598,37.071
599,37.585
600,37.498
601,37.901
602,38.723
603,39.040
604,39.036
605,38.972
606,37.731
607,37.870
608,38.138
609,38.138
610,38.644
611,38.344
612,36.937
613,36.024
614,38.340
615,37.360
616,38.166
617,38.727
618,37.186
619,36.771
620,37.194
621,35.921
622,33.933
623,36.822
624,37.115
625,36.885
626,40.937
627,44.178
628,42.549
629,42.526
630,43.115
631,43.810
632,40.806
633,40.032
634,37.759
635,37.917
636,38.826
637,38.482
638,42.383
639,44.364
640,46.992
641,47.798
642,48.830
643,48.957
644,45.905
645,43.945
646,42.976
647,42.957
648,44.265
649,43.344
650,41.747
651,43.336
652,43.123
653,41.498
654,40.482
655,40.032
656,40.253
657,41.340
658,40.130
659,41.340
660,42.083
661,40.391
662,38.427
663,40.043
664,38.000
665,37.451
666,37.593
667,38.063
668,38.399
669,38.040
670,36.174
671,38.759
672,38.233
673,35.794
674,36.545
675,36.134
676,36.945
677,36.972
678,36.992
679,34.783
680,34.391
681,33.170
682,30.012
683,31.711
684,31.573
685,31.874
686,34.004
687,30.020
688,30.581
689,29.312
690,29.735
691,30.486
692,28.628
693,28.221
694,28.332
695,28.913
696,28.794
697,31.605
698,30.660
699,31.166
700,29.814
701,30.565
702,27.115
703,28.253
704,30.170
705,35.391
706,38.704
707,37.573
708,41.680
709,40.182
710,41.545
711,42.020
712,42.462
713,44.964
714,46.277
715,44.372
716,44.182
717,45.036
718,47.043
719,47.909
720,48.233
721,49.478
722,50.984
723,50.597
724,52.731
725,53.957
726,54.755
727,52.186
728,55.162
729,55.332
730,58.174
731,59.518
732,60.775
733,60.660
734,61.870
735,61.032
736,60.763
737,58.439
738,56.470
739,56.672
740,57.423
741,60.798
742,64.067
743,68.028
744,68.763
745,67.941
746,68.972
747,68.917
748,68.083
749,66.182
750,64.589
751,64.711
752,64.470
753,63.190
754,63.024
755,62.067
756,62.008
757,62.202
758,62.984
759,61.593
760,61.901
761,60.905
762,62.427
763,62.020
764,61.901
765,61.656
766,59.561
767,58.640
768,58.399
769,59.858
770,58.245
771,59.387
772,59.581
773,57.826
774,58.063
775,57.036
776,56.913
777,55.609
778,56.747
779,55.091
780,53.348
781,54.526
782,53.478
783,52.083
784,49.889
785,49.542
786,49.534
787,49.913
788,46.130
789,45.415
790,45.253
791,44.874
792,41.964
793,43.462
794,41.684
795,37.043
796,35.680
797,33.304
798,32.000
799,30.652
800,30.767
801,29.779
802,26.166
803,28.411
804,29.162
805,28.458
806,26.569
807,27.130
808,30.198
809,32.087
810,35.660
811,39.146
812,41.360
813,41.976
814,45.067
815,44.107
816,46.221
817,43.613
818,45.119
819,47.415
820,50.609
821,50.862
822,51.194
823,51.901
824,54.490
825,53.775
826,56.360
827,55.375
828,55.625
829,56.194
830,57.518
831,57.198
832,59.352
833,61.648
834,59.688
835,61.474
836,64.099
837,67.130
838,66.905
839,66.787
840,67.119
841,65.719
842,62.605
843,59.443
844,57.431
845,59.344
846,63.897
847,65.553
848,68.336
849,70.443
850,69.988
851,69.043
852,67.925
853,66.510
854,62.482
855,63.648
856,61.866
857,62.166
858,61.791
859,60.348
860,61.474
861,60.186
862,61.273
863,60.336
864,60.676
865,62.953
866,60.368
867,59.854
868,58.115
869,57.941
870,58.866
871,61.079
872,60.253
873,59.352
874,56.079
875,58.032
876,58.119
877,56.059
878,53.893
879,54.672
880,55.573
881,53.419
882,54.565
883,57.391
884,55.905
885,52.526
886,52.407
887,49.522
888,47.411
889,48.893
890,47.798
891,47.751
892,45.462
893,42.763
894,43.099
895,44.383
896,42.217
897,42.427
898,41.292
899,43.123
900,43.652
901,40.794
902,39.000
903,39.427
904,39.636
905,35.312
906,31.731
907,30.008
908,30.482
909,31.502
910,28.704
911,30.091
912,32.245
913,33.043
914,33.755
915,31.403
916,32.719
917,33.174
918,31.874
919,32.336
920,33.198
921,33.004
922,31.312
923,33.929
924,35.213
925,34.474
926,35.067
927,36.810
928,35.372
929,35.850
930,37.577
931,37.870
932,37.087
933,38.510
934,38.423
935,38.138
936,41.126
937,41.253
938,42.905
939,46.186
940,47.004
941,49.245
942,53.170
943,54.909
944,52.818
945,51.399
946,50.324
947,48.360
948,48.281
949,49.779
950,50.787
951,53.458
952,55.296
953,55.625
954,54.605
955,53.391
956,51.510
957,51.051
958,52.273
959,52.419
960,52.660
961,51.024
962,49.119
963,50.194
964,53.332
965,51.494
966,52.063
967,53.810
968,51.798
969,53.308
970,50.818
971,53.000
972,51.312
973,53.130
974,53.277
975,53.937
976,53.949
977,52.265
978,51.194
979,51.138
980,54.083
981,52.640
982,53.632
983,52.787
984,53.281
985,51.285
986,52.945
987,52.933
988,54.225
989,53.091
990,53.348
991,51.984
992,49.565
993,48.182
994,49.213
995,49.150
996,50.482
997,48.897
998,50.285
999,50.142
1000,48.676
1001,49.613
1002,45.798
1003,46.360
1004,45.095
1005,44.411
1006,43.538
1007,42.719
1008,43.455
1009,43.130
1010,41.656
1011,41.648
1012,38.672
1013,37.692
1014,37.565
1015,37.953
1016,38.004
1017,34.209
1018,31.123
1019,31.154
1020,29.198
1021,29.067
1022,30.514
1023,30.696
1024,29.767
1025,31.277
1026,30.913
1027,31.134
1028,32.028
1029,32.134
1030,31.715
1031,30.747
1032,27.964
1033,28.759
1034,28.625
1035,32.336
1036,37.715
1037,40.972
1038,41.676
1039,43.510
1040,44.494
1041,47.261
1042,48.158
1043,48.375
1044,50.747
1045,51.897
1046,56.510
1047,55.063
1048,54.664
1049,56.336
1050,57.016
1051,53.640
1052,52.055
1053,52.925
1054,55.447
1055,61.700
1056,64.008
1057,65.470
1058,66.356
1059,64.067
1060,62.506
1061,62.324
1062,62.379
1063,61.387
1064,61.043
1065,60.166
1066,59.589
1067,59.625
1068,59.051
1069,59.672
1070,59.300
1071,58.893
1072,59.419
1073,59.684
1074,59.822
1075,60.241
1076,60.304
1077,60.462
1078,62.012
1079,60.684
1080,61.320
1081,60.862
1082,60.759
1083,59.036
1084,60.103
1085,60.549
1086,60.221
1087,61.071
1088,59.735
1089,59.763
1090,61.569
1091,61.980
1092,61.458
1093,60.996
1094,59.510
1095,61.087
1096,61.352
1097,60.332
1098,62.482
1099,60.684
1100,61.889
1101,59.905
1102,60.296
1103,60.190
1104,59.522
1105,59.609
1106,58.419
1107,56.696
1108,56.561
1109,56.087
1110,53.423
1111,54.660
1112,55.692
1113,54.395
1114,55.174
1115,53.838
1116,52.213
1117,51.455
1118,50.154
1119,51.700
1120,49.182
1121,49.632
1122,49.375
1123,48.668
1124,47.522
1125,47.490
1126,47.245
1127,44.763
1128,42.530
1129,38.885
1130,38.960
1131,39.458
1132,37.225
1133,35.059
1134,32.652
1135,28.375
1136,26.897
1137,25.209
1138,26.632
1139,26.850
1140,29.403
1141,28.241
1142,31.170
1143,30.126
1144,32.759
1145,37.988
1146,41.557
1147,42.850
1148,46.648
1149,48.506
1150,48.494
1151,51.755
1152,50.474
1153,54.640
1154,53.348
1155,54.063
1156,52.340
1157,51.083
1158,55.735
1159,60.972
1160,63.447
1161,62.688
1162,63.190
1163,63.794
1164,64.577
1165,61.229
1166,60.194
1167,60.739
1168,58.340
1169,58.217
1170,59.071
1171,59.960
1172,58.897
1173,59.510
1174,60.372
1175,60.964
1176,62.308
1177,62.194
1178,62.186
1179,62.261
1180,61.530
1181,60.514
1182,61.296
1183,61.308
1184,61.206
1185,60.719
1186,62.344
1187,62.439
1188,62.431
1189,61.901
1190,61.802
1191,60.949
1192,61.012
1193,60.119
1194,61.530
1195,61.399
1196,61.854
1197,63.107
1198,61.565
1199,62.407
1200,62.470
1201,61.514
1202,61.826
1203,63.067
1204,63.221
1205,63.107
1206,61.747
1207,61.470
1208,62.024
1209,63.403
1210,61.419
1211,63.257
1212,62.134
1213,62.368
1214,60.850
1215,59.794
1216,57.506
1217,58.071
1218,58.640
1219,57.743
1220,57.949
1221,59.340
1222,58.308
1223,55.628
1224,57.040
1225,54.091
1226,55.040
1227,55.040
1228,55.403
1229,55.320
1230,53.577
1231,52.783
1232,49.818
1233,48.000
1234,45.688
1235,46.885
1236,46.233
1237,42.024
1238,40.320
1239,38.826
1240,38.348
1241,37.304
1242,36.498
1243,34.696
1244,31.818
1245,27.300
1246,24.352
1247,25.715
1248,25.024
1249,25.601
1250,27.308
1251,26.640
1252,27.976
1253,28.340
1254,31.538
1255,33.905
1256,36.972
1257,38.652
1258,42.312
1259,44.435
1260,43.692
1261,44.162
1262,45.996
1263,47.502
1264,51.490
1265,57.067
1266,57.494
1267,55.206
1268,54.166
1269,53.953
1270,53.557
1271,50.253
1272,50.419
1273,52.269
1274,51.830
1275,51.502
1276,51.209
1277,53.526
1278,54.466
1279,54.502
1280,54.427
1281,53.486
1282,56.206
1283,56.182
1284,56.431
1285,55.704
1286,57.814
1287,58.103
1288,60.087
1289,59.636
1290,59.292
1291,58.375
1292,59.435
1293,58.356
1294,60.059
1295,58.534
1296,61.589
1297,61.988
1298,61.664
1299,61.458
1300,62.178
1301,63.036
1302,62.676
1303,63.605
1304,62.960
1305,63.079
1306,62.921
1307,62.613
1308,63.727
1309,63.885
1310,64.273
1311,63.549
1312,66.621
1313,64.779
1314,65.020
1315,66.067
1316,66.581
1317,65.194
1318,65.059
1319,66.162
1320,64.486
1321,63.668
1322,64.731
1323,66.269
1324,65.470
1325,64.047
1326,64.980
1327,64.095
1328,62.324
1329,62.091
1330,62.423
1331,61.091
1332,60.996
1333,61.660
1334,61.458
1335,60.265
1336,58.897
1337,59.059
1338,57.617
1339,56.775
1340,56.198
1341,54.617
1342,52.613
1343,51.126
1344,51.067
1345,49.320
1346,47.206
1347,46.107
1348,46.000
1349,43.893
1350,41.585
1351,40.455
1352,37.708
1353,36.668
1354,36.455
1355,35.316
1356,33.719
1357,30.933
1358,27.261
1359,27.553
1360,26.747
1361,25.289
1362,30.589
1363,32.494
1364,34.040
1365,37.051
1366,34.775
1367,33.253
1368,32.700
1369,37.419
1370,44.545
1371,45.565
1372,49.518
1373,47.897
1374,46.482
1375,45.458
1376,46.727
1377,46.573
1378,46.360
1379,46.178
1380,50.111
1381,50.391
1382,52.059
1383,53.617
1384,55.138
1385,55.522
1386,56.281
1387,56.917
1388,58.024
1389,58.126
1390,57.680
1391,59.047
1392,60.186
1393,61.079
1394,61.632
1395,62.379
1396,63.759
1397,63.929
1398,66.905
1399,66.466
1400,66.261
1401,65.091
1402,64.423
1403,64.870
1404,66.178
1405,64.609
1406,65.522
1407,67.099
1408,67.439
1409,67.905
1410,67.739
1411,67.225
1412,68.466
1413,68.692
1414,67.455
1415,69.178
1416,66.585
1417,67.474
1418,67.980
1419,69.043
1420,68.482
1421,67.470
1422,66.261
1423,66.198
1424,66.134
1425,66.285
1426,64.996
1427,65.846
1428,65.292
1429,66.119
1430,64.447
1431,66.253
1432,64.893
1433,64.759
1434,64.617
1435,65.055
1436,64.957
1437,65.462
1438,65.490
1439,64.557
1440,64.411
1441,63.715
1442,63.427
1443,62.482
1444,62.755
1445,62.261
1446,62.281
1447,63.518
1448,63.850
1449,64.047
1450,64.024
1451,62.403
1452,62.178
1453,61.455
1454,60.806
1455,61.111
1456,59.818
1457,57.763
1458,58.383
1459,58.083
1460,57.383
1461,56.308
1462,55.154
1463,52.300
1464,52.431
1465,52.538
1466,50.917
1467,49.443
1468,47.004
1469,46.047
1470,36.490
1471,32.047
1472,30.953
1473,34.356
1474,41.300
1475,44.933
1476,44.490
1477,50.202
1478,52.178
1479,55.976
1480,59.142
1481,60.166
1482,60.585
1483,63.332
1484,66.083
1485,67.976
1486,68.850
1487,70.470
1488,70.387
1489,70.083
1490,70.565
1491,71.553
1492,73.273
1493,74.700
1494,75.632
1495,76.071
1496,77.949
1497,77.806
1498,78.692
1499,78.660
1500,80.028
1501,80.225
1502,81.336
1503,81.731
1504,83.494
1505,83.858
1506,83.142
1507,83.336
1508,84.036
1509,85.688
1510,85.711
1511,87.486
1512,88.854
1513,88.992
1514,88.775
1515,90.344
1516,91.719
1517,92.375
1518,93.166
1519,93.166
1520,94.640
1521,95.976
1522,96.980
1523,95.957
1524,96.178
1525,97.198
1526,98.265
1527,99.957
1528,101.269
1529,102.387
1530,102.269
1531,102.182
1532,102.162
1533,102.020
1534,102.621
1535,103.103
1536,103.478
1537,103.494
1538,104.000
1539,104.115
1540,103.960
1541,103.336
1542,103.866
1543,103.751
1544,103.893
1545,104.277
1546,104.419
1547,104.372
1548,104.206
1549,104.905
1550,104.870
1551,104.095
1552,104.138
1553,104.680
1554,104.146
1555,103.628
1556,103.320
1557,103.150
1558,103.372
1559,102.945
1560,103.178
1561,102.573
1562,102.684
1563,102.866
1564,102.534
1565,101.281
1566,100.648
1567,99.866
1568,98.146
1569,97.542
1570,96.968
1571,95.403
1572,87.988
1573,82.834
1574,78.945
1575,76.253
1576,73.012
1577,73.573
1578,74.842
1579,78.273
1580,80.036
1581,82.194
1582,84.632
1583,86.273
1584,88.522
1585,88.585
1586,88.625
1587,87.862
1588,88.684
1589,90.352
1590,91.142
1591,91.506
1592,92.257
1593,93.095
1594,94.909
1595,96.043
1596,97.834
1597,99.241
1598,101.146
1599,103.561
1600,105.281
1601,107.146
1602,108.103
1603,108.980
1604,109.723
1605,110.822
1606,111.640
1607,112.233
1608,113.455
1609,113.949
1610,114.059
1611,115.249
1612,115.731
1613,116.281
1614,115.913
1615,116.747
1616,117.767
1617,118.332
1618,118.735
1619,118.953
1620,119.589
1621,120.929
1622,120.870
1623,121.818
1624,122.502
1625,122.115
1626,122.134
1627,122.379
1628,122.735
1629,122.625
1630,122.423
1631,122.751
1632,123.348
1633,123.640
1634,123.874
1635,124.150
1636,124.858
1637,125.269
1638,125.395
1639,125.490
1640,125.387
1641,125.360
1642,125.727
1643,125.917
1644,126.455
1645,126.364
1646,126.356
1647,126.988
1648,126.984
1649,126.755
1650,126.506
1651,127.051
1652,126.372
1653,126.000
1654,125.842
1655,125.581
1656,125.091
1657,124.791
1658,124.897
1659,125.087
1660,126.036
1661,126.091
1662,125.652
1663,125.526
1664,124.826
1665,124.700
1666,124.708
1667,124.229
1668,123.889
1669,123.660
1670,122.130
1671,121.277
1672,120.569
1673,119.700
1674,116.854
1675,114.909
1676,112.478
1677,109.668
1678,108.518
1679,104.285
1680,101.585
1681,99.542
1682,98.545
1683,100.885
1684,105.004
1685,108.494
1686,111.403
1687,114.036
1688,115.692
1689,116.134
1690,115.842
1691,116.154
1692,115.747
1693,115.360
1694,114.881
1695,114.980
1696,115.292
1697,115.332
1698,115.316
1699,115.091
1700,114.953
1701,115.613
1702,115.664
1703,115.818
1704,116.755
1705,116.921
1706,116.925
1707,117.597
1708,118.233
1709,118.055
1710,119.170
1711,119.158
1712,119.557
1713,119.711
1714,120.265
1715,120.636
1716,121.356
1717,120.980
1718,121.142
1719,121.225
1720,121.115
1721,121.644
1722,121.877
1723,121.925
1724,121.866
1725,122.036
1726,123.190
1727,123.387
1728,123.609
1729,123.779
1730,124.040
1731,124.217
1732,124.937
1733,125.012
1734,125.225
1735,125.146
1736,125.170
1737,125.727
1738,125.577
1739,125.478
1740,125.415
1741,125.688
1742,126.067
1743,125.723
1744,125.953
1745,126.375
1746,126.245
1747,126.767
1748,126.889
1749,127.103
1750,126.953
1751,126.964
1752,127.016
1753,126.945
1754,126.810
1755,126.364
1756,126.644
1757,126.482
1758,126.577
1759,126.324
1760,126.526
1761,126.700
1762,127.123
1763,126.644
1764,126.431
1765,125.984
1766,125.368
1767,125.111
1768,124.597
1769,124.573
1770,124.340
1771,123.814
1772,123.099
1773,122.988
1774,123.194
1775,122.593
1776,122.352
1777,121.241
1778,120.154
1779,118.008
1780,115.609
1781,112.455
1782,109.154
1783,107.723
1784,104.395
1785,101.344
1786,98.866
1787,99.490
1788,102.518
1789,105.862
1790,108.186
1791,110.162
1792,111.846
1793,112.016
1794,112.565
1795,112.553
1796,111.103
1797,110.783
1798,110.605
1799,110.585
1800,110.727
1801,110.561
1802,110.810
1803,110.739
1804,109.929
1805,109.779
1806,108.589
1807,108.411
1808,108.419
1809,108.779
1810,108.344
1811,108.423
1812,108.605
1813,108.854
1814,108.652
1815,108.458
1816,108.945
1817,108.320
1818,108.846
1819,108.877
1820,109.154
1821,109.830
1822,110.470
1823,110.581
1824,111.237
1825,111.296
1826,111.383
1827,112.257
1828,113.348
1829,113.395
1830,114.451
1831,115.340
1832,115.609
1833,115.723
1834,115.680
1835,116.304
1836,116.545
1837,117.289
1838,116.960
1839,117.794
1840,117.644
1841,118.213
1842,118.119
1843,118.601
1844,118.874
1845,118.743
1846,118.945
1847,119.395
1848,118.798
1849,119.285
1850,119.186
1851,119.866
1852,120.237
1853,119.874
1854,120.336
1855,120.162
1856,120.170
1857,120.182
1858,120.269
1859,120.688
1860,121.051
1861,120.826
1862,120.708
1863,120.660
1864,120.625
1865,120.206
1866,119.992
1867,119.818
1868,119.553
1869,119.905
1870,119.711
1871,120.079
1872,119.565
1873,119.739
1874,119.055
1875,118.830
1876,117.644
1877,117.162
1878,116.312
1879,115.885
1880,115.783
1881,114.506
1882,114.628
1883,113.704
1884,108.822
1885,106.601
1886,104.569
1887,101.328
1888,98.277
1889,93.233
1890,91.696
1891,92.186
1892,92.577
1893,94.036
1894,97.265
1895,99.178
1896,101.534
1897,102.336
1898,101.980
1899,102.538
1900,101.534
1901,100.838
1902,99.605
1903,98.621
1904,96.585
1905,96.877
1906,95.798
1907,95.953
1908,95.972
1909,95.447
1910,95.194
1911,96.111
1912,95.360
1913,93.834
1914,93.522
1915,92.170
1916,92.079
1917,91.130
1918,90.012
1919,89.802
1920,88.885
1921,88.107
1922,86.134
1923,84.751
1924,85.024
1925,84.976
1926,85.040
1927,85.613
1928,87.123
1929,87.672
1930,87.486
1931,87.609
1932,88.447
1933,88.174
1934,87.862
1935,88.787
1936,88.972
1937,90.549
1938,91.455
1939,91.822
1940,92.020
1941,93.490
1942,92.589
1943,92.075
1944,92.621
1945,93.004
1946,91.680
1947,93.265
1948,93.387
1949,93.067
1950,92.957
1951,93.166
1952,93.379
1953,93.636
1954,94.257
1955,93.854
1956,93.372
1957,94.217
1958,94.545
1959,93.925
1960,93.194
1961,93.004
1962,93.684
1963,93.304
1964,94.059
1965,93.186
1966,93.198
1967,93.530
1968,92.664
1969,92.142
1970,91.945
1971,91.530
1972,90.747
1973,90.680
1974,91.664
1975,91.209
1976,91.834
1977,91.664
1978,92.233
1979,91.711
1980,90.739
1981,89.826
1982,89.221
1983,89.032
1984,88.391
1985,87.889
1986,87.142
1987,85.921
1988,84.731
1989,81.692
1990,79.099
1991,76.198
1992,76.743
1993,77.735
1994,75.415
1995,77.055
1996,77.036
1997,76.727
1998,75.542
1999,75.877
2000,77.522
2001,75.632
2002,75.755
2003,74.292
2004,74.751
2005,73.281
2006,73.621
2007,73.079
2008,74.581
2009,75.447
2010,75.621
2011,75.360
2012,73.522
2013,71.715
2014,69.340
2015,68.107
2016,67.079
2017,66.391
2018,67.051
2019,66.032
2020,65.008
2021,64.328
2022,62.933
2023,62.423
2024,61.498
2025,60.723
2026,59.024
2027,57.632
2028,56.530
2029,53.846
2030,51.494
2031,50.269
2032,47.917
2033,47.107
2034,46.565
2035,46.130
2036,44.126
2037,42.466
2038,43.787
2039,43.490
2040,43.028
2041,43.103
2042,44.905
2043,44.000
2044,47.419
2045,48.534
2046,51.494
2047,54.565
2048,55.016
2049,54.747
2050,54.937
2051,53.941
2052,55.036
2053,56.964
2054,55.743
2055,56.506
2056,57.198
2057,57.901
2058,58.751
2059,58.360
2060,59.696
2061,60.091
2062,61.063
2063,61.198
2064,62.292
2065,62.747
2066,63.451
2067,63.308
2068,62.779
2069,62.423
2070,62.577
2071,63.091
2072,64.115
2073,64.383
2074,63.316
2075,63.534
2076,64.328
2077,65.553
2078,64.190
2079,64.360
2080,63.810
2081,63.344
2082,63.241
2083,64.352
2084,64.466
2085,65.403
2086,65.225
2087,65.451
2088,65.466
2089,63.818
2090,63.743
2091,63.814
2092,65.403
2093,65.387
2094,65.352
2095,67.206
2096,67.134
2097,66.960
2098,70.071
2099,71.711
2100,72.850
2101,70.632
2102,67.636
2103,64.917
2104,65.000
2105,64.557
2106,64.028
2107,63.542
2108,65.067
2109,63.119
2110,64.751
2111,63.194
2112,66.304
2113,64.960
2114,64.731
2115,63.688
2116,64.281
2117,63.383
2118,61.111
2119,63.067
2120,61.913
2121,61.040
2122,61.763
2123,58.565
2124,58.601
2125,58.415
2126,57.953
2127,57.174
2128,55.447
2129,53.087
2130,50.901
2131,52.000
2132,51.071
2133,50.490
2134,51.221
2135,48.051
2136,46.968
2137,45.020
