Distance_(pixels),Gray_Value
2122,70.333
2123,69.786
2124,70.089
2125,68.422
2126,67.198
2127,68.672
2128,66.167
2129,66.885
2130,65.964
2131,64.938
2132,63.297
2133,63.453
2134,62.380
2135,58.172
2136,58.615
2137,57.188
2138,60.052
2139,56.698
2140,54.964
2141,54.974
2142,53.172
2143,53.302
2144,53.302
2145,49.036
2146,48.057
2147,48.115
2148,46.130
2149,44.276
2150,45.516
2151,45.193
2152,45.182
2153,44.682
2154,43.688
2155,43.432
2156,41.943
2157,41.109
2158,40.016
2159,40.792
2160,38.755
2161,41.005
2162,38.661
2163,38.391
2164,38.417
2165,37.396
2166,38.385
2167,37.802
2168,38.391
2169,39.229
2170,40.193
2171,41.677
2172,42.536
2173,42.917
2174,40.703
2175,42.354
2176,43.036
2177,40.557
2178,38.641
2179,39.125
2180,36.224
2181,37.438
2182,37.182
2183,38.667
2184,39.120
2185,40.849
2186,40.375
2187,39.146
2188,38.083
2189,38.833
2190,39.521
2191,39.438
2192,40.016
2193,39.750
2194,39.490
2195,40.958
2196,42.010
2197,43.042
2198,42.964
2199,42.490
2200,41.656
2201,41.589
2202,38.406
2203,40.083
2204,38.958
2205,39.302
2206,39.766
2207,41.406
2208,42.599
2209,44.021
2210,44.573
2211,45.385
2212,44.500
2213,44.005
2214,41.594
2215,40.479
2216,40.120
2217,42.932
2218,46.188
2219,45.229
2220,45.219
2221,41.354
2222,44.448
2223,44.969
2224,47.333
2225,46.401
2226,48.568
2227,49.755
2228,50.896
2229,49.750
2230,50.104
2231,51.729
2232,54.422
2233,53.391
2234,52.240
2235,51.849
2236,52.057
2237,51.995
2238,51.995
2239,52.859
2240,54.630
2241,55.469
2242,54.052
2243,55.068
2244,56.156
2245,58.552
2246,59.849
2247,61.214
2248,61.630
2249,64.260
2250,64.646
2251,65.078
2252,66.255
2253,68.641
2254,70.427
2255,71.865
2256,71.641
2257,73.010
2258,71.932
2259,71.896
2260,74.443
2261,75.552
2262,76.964
2263,76.875
2264,78.297
2265,76.297
2266,74.516
2267,72.620
2268,73.620
2269,74.349
2270,73.641
2271,72.755
2272,70.359
2273,68.630
2274,66.755
2275,65.370
2276,64.062
2277,62.865
2278,62.339
2279,60.109
2280,60.786
2281,59.036
2282,57.708
2283,55.708
2284,52.094
2285,52.260
2286,50.917
2287,49.557
2288,50.911
2289,48.964
2290,49.625
2291,49.885
2292,50.203
2293,49.724
2294,48.188
2295,45.922
2296,47.885
2297,44.750
2298,44.885
2299,43.688
2300,43.766
2301,41.318
2302,39.375
2303,40.625
2304,41.135
2305,43.802
2306,42.990
2307,43.828
2308,40.062
2309,43.198
2310,43.911
2311,46.130
2312,45.906
2313,45.318
2314,43.615
2315,43.646
2316,42.964
2317,42.667
2318,44.948
2319,43.969
2320,42.359
2321,43.854
2322,43.260
2323,44.260
2324,44.542
2325,44.422
2326,43.307
2327,43.406
2328,47.068
2329,48.250
2330,46.776
2331,46.609
2332,45.880
2333,46.911
2334,48.323
2335,48.135
2336,49.297
2337,46.849
2338,43.865
2339,42.938
2340,43.052
2341,41.703
2342,41.979
2343,41.417
2344,41.927
2345,42.141
2346,41.932
2347,41.505
2348,40.964
2349,41.917
2350,40.714
2351,37.776
2352,38.641
2353,39.005
2354,40.958
2355,41.891
2356,43.193
2357,43.661
2358,43.047
2359,41.385
2360,44.062
2361,44.573
2362,45.495
2363,46.062
2364,43.802
2365,45.729
2366,45.578
2367,47.042
2368,45.818
2369,46.260
2370,46.453
2371,48.172
2372,50.099
2373,47.578
2374,45.719
2375,44.427
2376,43.812
2377,42.542
2378,42.839
2379,42.057
2380,46.479
2381,46.354
2382,45.125
2383,44.932
2384,45.943
2385,47.615
2386,48.234
2387,49.646
2388,49.021
2389,50.354
2390,52.172
2391,52.240
2392,52.417
2393,53.755
2394,55.047
2395,56.891
2396,57.604
2397,59.250
2398,60.964
2399,62.250
2400,62.469
2401,62.000
2402,61.406
2403,60.297
2404,60.031
2405,59.177
2406,60.911
2407,59.823
2408,61.635
2409,63.177
2410,61.427
2411,60.719
2412,59.146
2413,57.964
2414,56.307
2415,54.995
2416,52.385
2417,50.922
2418,50.734
2419,49.922
2420,48.333
2421,48.198
2422,48.276
2423,45.073
2424,44.255
2425,43.354
2426,44.005
2427,45.625
2428,43.911
2429,41.766
2430,43.802
2431,43.365
2432,43.010
2433,41.833
2434,39.339
2435,39.380
2436,38.651
2437,40.802
2438,39.922
2439,40.625
2440,41.917
2441,40.979
2442,38.568
2443,35.786
2444,35.635
2445,36.177
2446,35.729
2447,34.109
2448,36.583
2449,36.000
2450,38.682
2451,40.854
2452,40.172
2453,41.172
2454,39.229
2455,42.193
2456,43.672
2457,44.500
2458,44.573
2459,42.823
2460,44.240
2461,45.005
2462,45.240
2463,47.474
2464,47.719
2465,48.453
2466,47.698
2467,47.995
2468,49.422
2469,49.375
2470,49.255
2471,47.677
2472,47.354
2473,48.042
2474,49.620
2475,52.281
2476,53.078
2477,49.276
2478,48.198
2479,46.870
2480,46.875
2481,47.526
2482,44.318
2483,45.672
2484,43.844
2485,44.125
2486,44.031
2487,42.969
2488,42.068
2489,42.359
2490,40.255
2491,41.620
2492,43.052
2493,43.422
2494,42.422
2495,42.266
2496,44.188
2497,46.427
2498,45.062
2499,44.896
2500,41.536
2501,42.302
2502,44.109
2503,45.214
2504,45.057
2505,45.927
2506,45.698
2507,45.943
2508,47.115
2509,49.385
2510,50.188
2511,49.839
2512,51.880
2513,52.552
2514,52.318
2515,54.724
2516,53.995
2517,53.630
2518,52.042
2519,49.260
2520,49.755
2521,48.375
2522,50.443
2523,50.844
2524,50.839
2525,53.510
2526,53.839
2527,55.984
2528,56.318
2529,56.849
2530,58.745
2531,59.823
2532,62.922
2533,63.995
2534,64.068
2535,66.240
2536,68.885
2537,71.453
2538,73.865
2539,71.958
2540,70.844
2541,70.953
2542,70.214
2543,70.490
2544,72.120
2545,73.021
2546,71.505
2547,70.411
2548,70.266
2549,70.031
2550,70.396
2551,69.964
2552,70.000
2553,69.297
2554,67.578
2555,67.443
2556,66.859
2557,66.599
2558,67.401
2559,68.943
2560,66.906
2561,65.917
2562,64.760
2563,63.042
2564,62.573
2565,62.349
2566,62.880
2567,60.620
2568,60.052
2569,56.880
2570,56.786
2571,55.625
2572,53.026
2573,51.099
2574,50.057
2575,48.812
2576,47.302
2577,49.203
2578,48.615
2579,47.927
2580,46.432
2581,44.703
2582,45.839
2583,45.552
2584,45.849
2585,43.828
2586,44.443
2587,42.505
2588,41.333
2589,39.495
2590,41.505
2591,41.688
2592,43.891
2593,44.693
2594,43.578
2595,43.812
2596,44.786
2597,47.266
2598,48.146
2599,49.292
2600,48.047
2601,48.583
2602,48.557
2603,48.359
2604,50.349
2605,50.094
2606,51.932
2607,52.177
2608,51.740
2609,52.193
2610,51.635
2611,51.703
2612,52.859
2613,53.375
2614,53.422
2615,53.130
2616,53.276
2617,54.385
2618,53.911
2619,53.750
2620,54.245
2621,53.646
2622,52.724
2623,52.557
2624,54.724
2625,56.365
2626,56.708
2627,55.333
2628,54.729
2629,53.370
2630,52.115
2631,51.646
2632,50.031
2633,51.078
2634,50.943
2635,48.865
2636,47.823
2637,48.052
2638,50.557
2639,53.234
2640,53.391
2641,53.906
2642,52.849
2643,53.844
2644,55.250
2645,56.958
2646,55.922
2647,58.557
2648,58.000
2649,57.958
2650,59.677
2651,62.031
2652,62.630
2653,62.911
2654,63.740
2655,63.484
2656,64.255
2657,64.312
2658,67.594
2659,68.391
2660,68.823
2661,70.708
2662,70.880
2663,70.724
2664,73.948
2665,76.172
2666,77.703
2667,77.505
2668,77.703
2669,79.156
2670,79.859
2671,81.250
2672,83.833
2673,85.271
2674,84.859
2675,85.766
2676,87.453
2677,86.474
2678,86.344
2679,86.870
2680,88.188
2681,89.193
2682,89.854
2683,90.271
2684,88.198
2685,87.328
2686,86.224
2687,84.516
2688,84.677
2689,83.870
2690,85.802
2691,86.818
2692,87.255
2693,86.391
2694,86.688
2695,86.688
2696,86.885
2697,86.432
2698,86.990
2699,86.932
2700,87.427
2701,88.708
2702,88.714
2703,87.583
2704,88.391
2705,88.156
2706,87.391
2707,87.839
2708,86.677
2709,87.495
2710,86.911
2711,86.266
2712,84.490
2713,83.432
2714,82.714
2715,82.219
2716,80.604
2717,78.484
2718,78.536
2719,76.599
2720,74.167
2721,73.771
2722,71.620
2723,71.828
2724,68.432
2725,68.312
2726,66.958
2727,65.625
2728,64.656
2729,63.917
2730,64.208
2731,62.302
2732,61.078
2733,60.135
2734,59.302
2735,59.948
2736,59.411
2737,60.552
2738,60.172
2739,61.146
2740,59.812
2741,58.672
2742,58.115
2743,59.255
2744,61.536
2745,62.161
2746,62.865
2747,62.391
2748,62.161
2749,59.854
2750,60.974
2751,61.578
2752,62.745
2753,61.901
2754,61.062
2755,62.036
2756,62.281
2757,63.458
2758,63.266
2759,63.984
2760,61.500
2761,59.198
2762,58.073
2763,58.302
2764,59.281
2765,60.453
2766,62.365
2767,62.771
2768,62.620
2769,62.885
2770,62.760
2771,63.385
2772,63.490
2773,63.365
2774,63.021
2775,63.359
2776,62.896
2777,63.016
2778,61.172
2779,61.344
2780,59.693
2781,58.984
2782,58.854
2783,58.271
2784,61.849
2785,64.000
2786,63.797
2787,63.141
2788,62.208
2789,64.203
2790,65.406
2791,66.870
2792,65.849
2793,67.042
2794,68.411
2795,69.188
2796,68.448
2797,68.875
2798,69.422
2799,70.630
2800,73.214
2801,71.453
2802,73.917
2803,74.995
2804,76.573
2805,76.339
2806,78.396
2807,78.984
2808,80.510
2809,82.156
2810,83.745
2811,84.667
2812,84.969
2813,86.740
2814,87.995
2815,88.526
2816,90.802
2817,91.917
2818,91.646
2819,90.672
2820,92.698
2821,93.167
2822,93.891
2823,95.026
2824,96.552
2825,96.464
2826,95.995
2827,93.432
2828,94.161
2829,96.302
2830,96.120
2831,94.250
2832,95.807
2833,95.141
2834,95.870
2835,95.276
2836,98.266
2837,98.172
2838,98.609
2839,98.750
2840,97.661
2841,99.396
2842,100.073
2843,101.000
2844,101.182
2845,100.490
2846,99.708
2847,99.156
2848,98.901
2849,99.167
2850,98.208
2851,97.932
2852,96.651
2853,95.781
2854,97.130
2855,95.807
2856,94.380
2857,94.464
2858,93.036
2859,91.802
2860,90.604
2861,91.552
2862,91.318
2863,92.302
2864,92.266
2865,89.052
2866,88.042
2867,86.031
2868,84.219
2869,83.505
2870,83.161
2871,83.151
2872,81.849
2873,81.354
2874,80.729
2875,79.656
2876,76.714
2877,74.542
2878,73.484
2879,72.521
2880,70.818
2881,69.479
2882,69.969
2883,69.661
2884,69.510
2885,68.260
2886,68.318
2887,66.229
2888,66.344
2889,65.146
2890,65.156
2891,65.958
2892,64.453
2893,64.719
2894,63.750
2895,61.823
2896,61.281
2897,62.370
2898,62.536
2899,61.646
2900,61.229
2901,60.490
2902,62.453
2903,62.161
2904,62.745
2905,62.036
2906,60.964
2907,60.609
2908,59.974
2909,60.240
2910,61.536
2911,59.781
2912,58.979
2913,58.802
2914,58.865
2915,60.307
2916,61.167
2917,61.964
2918,63.250
2919,64.635
2920,63.901
2921,62.286
2922,61.068
2923,59.594
2924,60.927
2925,60.870
2926,62.109
2927,63.453
2928,62.599
2929,62.500
2930,61.661
2931,62.891
2932,61.573
2933,64.271
2934,67.552
2935,68.760
2936,68.807
2937,67.656
2938,69.479
2939,69.073
2940,68.786
2941,68.349
2942,68.385
2943,69.177
2944,70.365
2945,69.708
2946,69.969
2947,71.120
2948,71.833
2949,73.312
2950,73.490
2951,73.682
2952,73.120
2953,74.172
2954,76.505
2955,78.516
2956,80.443
2957,81.625
2958,81.594
2959,83.552
2960,83.141
2961,83.661
2962,84.958
2963,86.792
2964,87.901
2965,87.615
2966,87.786
2967,89.896
2968,91.151
2969,91.943
2970,92.573
2971,93.333
2972,93.505
2973,93.646
2974,93.938
2975,94.005
2976,94.625
2977,95.188
2978,96.818
2979,97.208
2980,96.536
2981,98.250
2982,98.604
2983,98.734
2984,98.531
2985,98.286
2986,98.766
2987,97.583
2988,99.156
2989,98.969
2990,98.453
2991,97.714
2992,96.927
2993,97.240
2994,98.286
2995,98.438
2996,96.620
2997,95.802
2998,96.646
2999,97.042
3000,97.474
3001,96.729
3002,96.604
3003,96.849
3004,97.104
3005,96.797
3006,95.589
3007,94.812
3008,93.906
3009,93.609
3010,92.312
3011,90.859
3012,90.594
3013,90.276
3014,88.266
3015,86.474
3016,84.625
3017,82.500
3018,80.812
3019,78.922
3020,78.667
3021,78.932
3022,78.458
3023,77.557
3024,75.724
3025,74.792
3026,71.000
3027,71.052
3028,67.740
3029,67.010
3030,65.969
3031,66.818
3032,66.953
3033,66.714
3034,65.604
3035,64.750
3036,63.609
3037,64.589
3038,64.078
3039,63.531
3040,62.266
3041,63.083
3042,61.672
3043,60.177
3044,59.135
3045,57.870
3046,59.161
3047,61.422
3048,60.932
3049,60.573
3050,62.161
3051,62.781
3052,61.901
3053,61.911
3054,62.375
3055,60.469
3056,60.911
3057,60.354
3058,60.406
3059,59.172
3060,59.109
3061,59.245
3062,60.354
3063,61.229
3064,61.932
3065,62.849
3066,63.807
3067,63.797
3068,63.625
3069,64.802
3070,65.214
3071,65.589
3072,64.938
3073,64.693
3074,64.885
3075,64.500
3076,66.995
3077,67.589
3078,68.141
3079,67.844
3080,68.380
3081,69.484
3082,70.250
3083,69.703
3084,71.078
3085,70.646
3086,68.818
3087,68.995
3088,67.208
3089,68.094
3090,68.302
3091,69.016
3092,67.594
3093,67.734
3094,67.755
3095,68.609
3096,68.021
3097,67.906
3098,68.844
3099,68.453
3100,68.510
3101,68.573
3102,70.307
3103,69.443
3104,69.646
3105,70.281
3106,72.047
3107,75.453
3108,76.562
3109,76.026
3110,80.625
3111,82.318
3112,83.615
3113,84.818
3114,85.995
3115,87.245
3116,90.125
3117,92.125
3118,91.995
3119,90.911
3120,91.151
3121,90.047
3122,89.740
3123,91.667
3124,91.703
3125,91.677
3126,92.911
3127,91.188
3128,93.531
3129,93.625
3130,94.458
3131,94.875
3132,93.750
3133,95.880
3134,95.885
3135,96.365
3136,97.328
3137,98.641
3138,98.724
3139,100.385
3140,99.667
3141,100.271
3142,100.370
3143,100.255
3144,100.542
3145,99.932
3146,100.583
3147,98.672
3148,96.568
3149,94.807
3150,94.620
3151,94.792
3152,94.969
3153,94.099
3154,93.422
3155,93.526
3156,92.833
3157,92.057
3158,90.526
3159,89.562
3160,88.974
3161,86.354
3162,84.312
3163,80.297
3164,78.615
3165,78.724
3166,76.745
3167,75.396
3168,74.776
3169,71.594
3170,69.797
3171,68.198
3172,69.167
3173,68.719
3174,68.026
3175,68.505
3176,67.281
3177,68.036
3178,68.385
3179,67.729
3180,67.745
3181,68.276
3182,68.422
3183,69.453
3184,69.833
3185,68.531
3186,69.516
3187,68.214
3188,67.203
3189,66.047
3190,64.312
3191,62.911
3192,61.682
3193,62.677
3194,63.005
3195,63.391
3196,63.229
3197,63.880
3198,64.979
3199,64.859
3200,65.182
3201,66.604
3202,68.521
3203,67.891
3204,70.021
3205,69.354
3206,69.979
3207,70.016
3208,70.781
3209,70.870
3210,71.672
3211,71.547
3212,71.271
3213,72.708
3214,73.370
3215,74.161
3216,74.354
3217,73.333
3218,73.115
3219,73.203
3220,74.521
3221,74.292
3222,74.974
3223,76.292
3224,77.734
3225,76.396
3226,76.380
3227,76.943
3228,77.333
3229,77.000
3230,77.870
3231,78.250
3232,78.135
3233,77.833
3234,78.031
3235,75.604
3236,75.073
3237,74.703
3238,75.266
3239,74.625
3240,74.391
3241,75.870
3242,76.250
3243,76.740
3244,76.927
3245,76.880
3246,77.875
3247,79.552
3248,79.984
3249,80.656
3250,82.771
3251,84.536
3252,85.969
3253,85.771
3254,86.865
3255,86.771
3256,87.500
3257,88.240
3258,89.344
3259,92.000
3260,92.396
3261,94.312
3262,94.250
3263,94.208
3264,94.859
3265,96.453
3266,97.750
3267,99.755
3268,100.448
3269,100.333
3270,99.464
3271,101.068
3272,102.224
3273,103.953
3274,104.469
3275,106.135
3276,106.365
3277,106.630
3278,106.667
3279,106.422
3280,108.026
3281,108.740
3282,109.161
3283,109.521
3284,109.818
3285,109.917
3286,110.203
3287,109.984
3288,110.661
3289,109.911
3290,109.974
3291,108.953
3292,109.375
3293,109.422
3294,108.599
3295,107.661
3296,107.203
3297,106.385
3298,105.641
3299,105.750
3300,105.552
3301,105.583
3302,103.292
3303,104.031
3304,101.729
3305,99.339
3306,99.062
3307,95.729
3308,94.396
3309,93.109
3310,93.974
3311,92.609
3312,92.031
3313,90.172
3314,89.047
3315,88.214
3316,86.932
3317,85.229
3318,83.568
3319,83.953
3320,83.026
3321,84.260
3322,84.161
3323,82.469
3324,82.693
3325,82.339
3326,82.354
3327,83.292
3328,83.812
3329,84.146
3330,84.875
3331,84.203
3332,84.750
3333,83.344
3334,81.167
3335,80.958
3336,80.885
3337,81.031
3338,82.771
3339,82.729
3340,84.062
3341,82.229
3342,82.234
3343,81.401
3344,81.521
3345,82.500
3346,82.865
3347,83.198
3348,84.531
3349,85.484
3350,86.391
3351,86.536
3352,86.719
3353,85.917
3354,87.615
3355,87.698
3356,89.375
3357,89.312
3358,88.792
3359,88.083
3360,87.536
3361,87.839
3362,88.479
3363,88.896
3364,89.880
3365,90.312
3366,90.193
3367,91.104
3368,91.026
3369,90.188
3370,90.974
3371,91.797
3372,90.354
3373,91.880
3374,91.130
3375,90.568
3376,90.089
3377,91.344
3378,92.260
3379,92.062
3380,90.542
3381,89.406
3382,90.135
3383,89.536
3384,90.083
3385,91.125
3386,91.115
3387,91.359
3388,92.349
3389,93.370
3390,95.641
3391,95.927
3392,95.240
3393,97.495
3394,99.401
3395,99.781
3396,101.531
3397,102.484
3398,105.859
3399,106.776
3400,106.979
3401,107.943
3402,108.568
3403,110.094
3404,110.161
3405,109.245
3406,109.177
3407,110.578
3408,112.969
3409,114.688
3410,117.219
3411,117.891
3412,118.151
3413,119.411
3414,120.109
3415,120.052
3416,120.724
3417,119.062
3418,120.802
3419,121.432
3420,121.802
3421,122.234
3422,121.568
3423,121.151
3424,121.792
3425,122.859
3426,122.349
3427,123.286
3428,124.302
3429,124.984
3430,126.021
3431,125.141
3432,124.646
3433,125.073
3434,125.318
3435,125.510
3436,124.208
3437,124.776
3438,124.526
3439,125.776
3440,125.693
3441,126.510
3442,126.281
3443,124.948
3444,122.948
3445,121.870
3446,120.229
3447,120.479
3448,120.120
3449,119.599
3450,119.083
3451,119.562
3452,119.068
3453,118.500
3454,116.385
3455,115.620
3456,116.052
3457,114.453
3458,113.667
3459,112.297
3460,112.635
3461,112.708
3462,113.021
3463,112.198
3464,110.953
3465,109.630
3466,108.661
3467,107.375
3468,105.781
3469,104.844
3470,102.656
3471,102.656
3472,100.917
3473,99.771
3474,98.281
3475,98.854
3476,98.375
3477,99.016
3478,98.547
3479,99.193
3480,99.026
3481,99.771
3482,98.979
3483,100.151
3484,101.115
3485,101.667
3486,101.391
3487,102.510
3488,103.135
3489,102.078
3490,101.693
3491,101.589
3492,101.479
3493,102.562
3494,103.135
3495,103.625
3496,103.641
3497,103.469
3498,103.047
3499,102.854
3500,102.969
3501,101.490
3502,101.438
3503,102.578
3504,102.203
3505,101.734
3506,102.604
3507,102.240
3508,102.818
3509,103.370
3510,103.635
3511,102.219
3512,102.745
3513,103.203
3514,101.417
3515,101.104
3516,101.427
3517,101.464
3518,100.651
3519,100.344
3520,100.734
3521,101.089
3522,102.161
3523,102.276
3524,103.057
3525,103.630
3526,104.911
3527,104.625
3528,102.677
3529,103.115
3530,102.609
3531,104.177
3532,104.094
3533,106.146
3534,107.411
3535,109.083
3536,110.344
3537,111.438
3538,112.734
3539,111.964
3540,113.828
3541,115.599
3542,116.318
3543,116.995
3544,117.292
3545,118.729
3546,121.193
3547,122.656
3548,123.177
3549,124.500
3550,123.609
3551,124.359
3552,126.182
3553,126.307
3554,126.510
3555,127.036
3556,128.635
3557,130.000
3558,131.094
3559,131.464
3560,130.990
3561,129.833
3562,131.068
3563,130.406
3564,131.453
3565,132.208
3566,132.375
3567,133.693
3568,133.385
3569,132.651
3570,134.354
3571,133.984
3572,134.865
3573,135.151
3574,134.323
3575,135.026
3576,136.469
3577,136.432
3578,136.792
3579,136.719
3580,135.557
3581,136.349
3582,135.641
3583,135.958
3584,134.573
3585,133.781
3586,134.562
3587,134.339
3588,135.125
3589,134.828
3590,135.286
3591,135.411
3592,135.021
3593,134.448
3594,134.276
3595,133.432
3596,133.078
3597,132.297
3598,133.510
3599,133.281
3600,133.406
3601,132.635
3602,132.771
3603,131.828
3604,130.620
3605,131.531
3606,129.599
3607,127.214
3608,127.052
3609,126.646
3610,126.698
3611,125.995
3612,125.786
3613,127.250
3614,125.625
3615,125.792
3616,125.276
3617,124.208
3618,124.297
3619,124.229
3620,123.859
3621,123.193
3622,121.344
3623,120.490
3624,118.661
3625,118.760
3626,116.224
3627,117.245
3628,118.948
3629,117.661
3630,116.990
3631,114.469
3632,111.938
3633,110.203
3634,110.370
3635,109.615
3636,109.448
3637,109.198
3638,108.302
3639,108.505
3640,109.781
3641,108.698
3642,110.068
3643,109.953
3644,111.156
3645,111.943
3646,112.193
3647,111.625
3648,109.880
3649,108.901
3650,108.182
3651,107.016
3652,106.224
3653,107.552
3654,109.495
3655,109.740
3656,109.958
3657,110.453
3658,109.328
3659,110.062
3660,108.786
3661,109.104
3662,108.688
3663,107.224
3664,106.370
3665,106.635
3666,107.276
3667,107.141
3668,106.844
3669,105.714
3670,104.661
3671,105.089
3672,105.266
3673,109.594
3674,113.318
3675,112.964
3676,114.161
3677,115.193
3678,115.682
3679,115.661
3680,114.630
3681,115.219
3682,116.448
3683,116.609
3684,119.042
3685,119.870
3686,120.995
3687,120.255
3688,122.359
3689,122.427
3690,123.339
3691,125.193
3692,125.151
3693,126.365
3694,127.932
3695,130.057
3696,129.599
3697,130.964
3698,132.615
3699,133.219
3700,132.901
3701,134.604
3702,135.594
3703,135.781
3704,135.365
3705,136.146
3706,137.505
3707,138.432
3708,138.344
3709,138.240
3710,138.828
3711,138.880
3712,138.682
3713,138.276
3714,138.484
3715,138.219
3716,136.964
3717,137.479
3718,137.766
3719,137.427
3720,138.307
3721,138.438
3722,138.099
3723,138.771
3724,138.073
3725,137.719
3726,136.797
3727,137.458
3728,137.344
3729,137.703
3730,137.057
3731,137.094
3732,137.255
3733,137.859
3734,137.672
3735,137.703
3736,137.766
3737,138.547
3738,138.339
3739,138.911
3740,137.901
3741,138.099
3742,138.599
3743,138.620
3744,138.370
3745,137.625
3746,136.745
3747,135.693
3748,135.208
3749,135.323
3750,136.958
3751,135.651
3752,134.875
3753,135.698
3754,135.849
3755,136.844
3756,135.172
3757,134.682
3758,133.229
3759,133.224
3760,131.234
3761,127.755
3762,130.677
3763,130.151
3764,131.016
3765,130.589
3766,130.635
3767,129.495
3768,130.484
3769,130.370
3770,130.312
3771,130.182
3772,130.021
3773,128.781
3774,126.932
3775,125.703
3776,124.370
3777,122.505
3778,123.104
3779,121.026
3780,120.620
3781,119.250
3782,118.385
3783,119.615
3784,117.656
3785,116.786
3786,115.865
3787,114.068
3788,112.234
3789,111.708
3790,111.542
3791,112.568
3792,111.021
3793,112.172
3794,111.682
3795,111.911
3796,112.833
3797,113.797
3798,113.974
3799,113.797
3800,114.125
3801,113.344
3802,112.646
3803,112.667
3804,111.510
3805,111.557
3806,110.786
3807,109.234
3808,108.271
3809,107.573
3810,106.302
3811,105.151
3812,106.031
3813,105.995
3814,104.979
3815,106.083
3816,104.932
3817,105.578
3818,106.031
3819,105.208
3820,105.104
3821,104.557
3822,106.026
3823,104.609
3824,106.474
3825,109.312
3826,112.141
3827,113.760
3828,114.604
3829,115.297
3830,115.380
3831,116.969
3832,116.052
3833,118.750
3834,119.073
3835,118.432
3836,118.786
3837,118.812
3838,119.297
3839,120.208
3840,119.823
3841,119.479
3842,121.469
3843,122.490
3844,124.526
3845,124.505
3846,125.198
3847,125.786
3848,126.521
3849,128.042
3850,128.115
3851,129.443
3852,129.974
3853,129.771
3854,131.130
3855,132.719
3856,133.448
3857,133.604
3858,133.828
3859,134.682
3860,134.531
3861,134.552
3862,135.151
3863,135.380
3864,134.948
3865,134.651
3866,134.500
3867,134.969
3868,134.026
3869,134.000
3870,133.073
3871,132.646
3872,131.156
3873,131.969
3874,132.193
3875,132.396
3876,132.698
3877,133.536
3878,133.885
3879,134.672
3880,133.948
3881,133.703
3882,133.609
3883,134.109
3884,133.500
3885,133.651
3886,134.380
3887,134.990
3888,134.948
3889,135.526
3890,135.188
3891,135.005
3892,135.094
3893,135.802
3894,135.240
3895,136.005
3896,135.974
3897,136.005
3898,136.615
3899,135.927
3900,135.266
3901,137.146
3902,136.354
3903,134.615
3904,134.396
3905,134.417
3906,134.646
3907,134.276
3908,131.646
3909,132.099
3910,132.156
3911,130.292
3912,129.781
3913,128.964
3914,128.318
3915,127.896
3916,127.375
3917,126.557
3918,126.646
3919,125.719
3920,125.557
3921,124.068
3922,122.604
3923,121.479
3924,121.219
3925,121.109
3926,119.271
3927,119.297
3928,118.120
3929,116.115
3930,115.542
3931,113.896
3932,114.068
3933,113.307
3934,112.135
3935,111.719
3936,108.875
3937,105.932
3938,103.255
3939,101.120
3940,102.297
3941,103.635
3942,103.729
3943,104.714
3944,104.417
3945,104.354
3946,104.995
3947,103.604
3948,102.391
3949,102.922
3950,103.078
3951,102.708
3952,104.167
3953,104.156
3954,103.151
3955,103.365
3956,102.474
3957,102.812
3958,103.505
3959,101.828
3960,100.620
3961,101.229
3962,101.302
3963,101.510
3964,100.995
3965,101.500
3966,102.125
3967,102.068
3968,102.849
3969,102.453
3970,102.370
3971,101.880
3972,101.906
3973,100.875
3974,100.469
3975,100.568
3976,101.422
3977,100.411
3978,99.974
3979,99.958
3980,100.370
3981,100.135
3982,99.750
3983,99.661
3984,99.224
3985,99.854
3986,99.370
3987,99.193
3988,100.927
3989,103.417
3990,104.979
3991,105.859
3992,106.068
3993,106.104
3994,105.615
3995,105.182
3996,106.318
3997,108.344
3998,110.328
3999,111.474
4000,113.396
4001,114.167
4002,115.458
4003,115.323
4004,115.458
4005,117.182
4006,117.646
4007,118.766
4008,120.042
4009,120.667
4010,121.406
4011,121.031
4012,120.578
4013,121.016
4014,121.281
4015,122.260
4016,123.021
4017,122.526
4018,122.484
4019,121.469
4020,122.182
4021,124.089
4022,124.766
4023,124.349
4024,123.859
4025,125.109
4026,125.141
4027,124.031
4028,124.417
4029,123.406
4030,123.214
4031,123.193
4032,122.969
4033,123.469
4034,123.411
4035,122.583
4036,123.406
4037,124.323
4038,124.760
4039,125.505
4040,125.849
4041,125.354
4042,126.141
4043,126.214
4044,125.474
4045,125.479
4046,125.302
4047,126.156
4048,126.990
4049,127.141
4050,127.792
4051,127.526
4052,126.750
4053,126.604
4054,125.599
4055,125.557
4056,123.651
4057,124.109
4058,122.656
4059,121.427
4060,121.333
4061,119.698
4062,119.089
4063,119.250
4064,118.651
4065,117.792
4066,116.667
4067,115.370
4068,114.214
4069,113.240
4070,112.682
4071,111.729
4072,111.302
4073,110.583
4074,109.943
4075,109.474
4076,108.724
4077,108.130
4078,106.844
4079,105.083
4080,105.057
4081,104.792
4082,102.807
4083,101.490
4084,99.052
4085,96.781
4086,95.250
4087,95.078
4088,95.036
4089,94.380
4090,93.089
4091,94.521
4092,93.438
4093,93.740
4094,92.099
4095,93.365
4096,93.620
4097,93.266
4098,93.354
4099,93.969
4100,94.229
4101,93.818
4102,91.615
4103,91.104
4104,90.495
4105,92.323
4106,92.464
4107,91.625
4108,91.677
4109,91.896
4110,93.839
4111,92.906
4112,91.380
4113,91.229
4114,91.120
4115,89.724
4116,91.297
4117,90.500
4118,91.172
