Distance_(pixels),Gray_Value
2129,97.403
2130,97.541
2131,96.669
2132,95.751
2133,98.171
2134,100.326
2135,101.895
2136,105.199
2137,108.713
2138,110.431
2139,112.122
2140,114.088
2141,115.575
2142,115.608
2143,115.718
2144,117.425
2145,116.276
2146,117.619
2147,118.448
2148,119.735
2149,119.972
2150,119.890
2151,119.790
2152,119.624
2153,120.006
2154,120.099
2155,120.403
2156,120.541
2157,119.663
2158,120.309
2159,120.155
2160,119.011
2161,118.646
2162,118.972
2163,118.105
2164,117.812
2165,117.387
2166,116.735
2167,115.801
2168,115.320
2169,113.790
2170,113.127
2171,112.171
2172,112.298
2173,111.768
2174,110.354
2175,109.807
2176,109.166
2177,108.652
2178,108.320
2179,108.823
2180,109.072
2181,108.646
2182,109.663
2183,110.193
2184,109.680
2185,110.890
2186,111.265
2187,111.939
2188,114.320
2189,116.116
2190,116.978
2191,118.000
2192,118.961
2193,120.597
2194,121.425
2195,122.033
2196,123.508
2197,123.055
2198,123.823
2199,123.807
2200,124.713
2201,125.912
2202,126.613
2203,127.304
2204,127.066
2205,128.105
2206,128.243
2207,127.646
2208,128.243
2209,128.536
2210,129.635
2211,129.707
2212,128.956
2213,129.204
2214,130.111
2215,131.486
2216,131.884
2217,131.906
2218,131.707
2219,130.111
2220,129.641
2221,129.669
2222,130.320
2223,129.486
2224,129.265
2225,129.144
2226,128.166
2227,128.188
2228,126.707
2229,125.707
2230,125.155
2231,124.989
2232,124.492
2233,123.773
2234,123.724
2235,123.193
2236,122.586
2237,120.652
2238,119.950
2239,118.575
2240,118.768
2241,117.033
2242,116.901
2243,116.088
2244,114.934
2245,112.823
2246,111.569
2247,110.199
2248,107.210
2249,105.564
2250,106.840
2251,105.895
2252,107.221
2253,109.221
2254,111.536
2255,115.381
2256,119.077
2257,121.536
2258,124.127
2259,125.398
2260,126.724
2261,129.215
2262,130.613
2263,131.243
2264,132.348
2265,133.834
2266,134.182
2267,133.901
2268,134.796
2269,135.536
2270,136.674
2271,136.591
2272,137.961
2273,137.221
2274,138.127
2275,138.602
2276,139.348
2277,138.691
2278,136.464
2279,136.569
2280,136.575
2281,136.746
2282,136.359
2283,136.635
2284,136.873
2285,136.575
2286,135.569
2287,136.503
2288,135.072
2289,133.834
2290,132.956
2291,132.663
2292,132.055
2293,132.033
2294,131.823
2295,131.912
2296,131.193
2297,131.376
2298,129.536
2299,128.514
2300,127.834
2301,126.724
2302,126.105
2303,126.768
2304,126.530
2305,125.762
2306,124.834
2307,125.044
2308,126.729
2309,127.945
2310,128.541
2311,126.652
2312,126.989
2313,126.144
2314,127.243
2315,128.630
2316,129.785
2317,130.514
2318,130.370
2319,131.039
2320,131.448
2321,132.315
2322,131.597
2323,133.044
2324,133.326
2325,136.414
2326,136.149
2327,138.298
2328,138.448
2329,138.066
2330,138.414
2331,139.227
2332,139.326
2333,139.072
2334,138.304
2335,138.630
2336,136.856
2337,136.818
2338,138.818
2339,137.956
2340,136.967
2341,137.923
2342,137.591
2343,137.464
2344,138.575
2345,139.116
2346,138.088
2347,136.481
2348,136.282
2349,136.304
2350,136.878
2351,136.630
2352,136.735
2353,135.862
2354,135.829
2355,134.370
2356,133.862
2357,133.376
2358,131.729
2359,130.547
2360,129.773
2361,128.884
2362,127.541
2363,126.182
2364,124.873
2365,123.387
2366,119.564
2367,116.967
2368,113.409
2369,107.486
2370,106.166
2371,103.309
2372,101.072
2373,102.967
2374,106.381
2375,108.094
2376,109.746
2377,112.326
2378,115.365
2379,118.403
2380,120.459
2381,121.928
2382,124.718
2383,126.243
2384,127.773
2385,128.895
2386,130.591
2387,131.221
2388,131.762
2389,132.552
2390,133.006
2391,133.215
2392,133.354
2393,134.122
2394,134.000
2395,134.470
2396,134.541
2397,134.282
2398,134.812
2399,135.530
2400,137.536
2401,136.619
2402,137.006
2403,137.376
2404,136.845
2405,136.530
2406,136.983
2407,137.000
2408,136.619
2409,136.718
2410,135.641
2411,134.414
2412,134.635
2413,133.884
2414,133.033
2415,132.889
2416,132.144
2417,132.166
2418,131.453
2419,132.171
2420,132.188
2421,130.801
2422,129.072
2423,127.635
2424,127.138
2425,126.503
2426,126.105
2427,125.221
2428,124.359
2429,122.227
2430,121.912
2431,120.215
2432,118.519
2433,116.917
2434,117.144
2435,116.204
2436,114.077
2437,115.696
2438,116.541
2439,116.497
2440,116.088
2441,116.436
2442,117.381
2443,116.724
2444,118.624
2445,118.459
2446,117.989
2447,117.884
2448,118.127
2449,118.298
2450,120.304
2451,121.105
2452,122.983
2453,124.376
2454,124.669
2455,126.354
2456,126.122
2457,126.243
2458,126.122
2459,125.707
2460,125.818
2461,126.243
2462,125.873
2463,127.503
2464,127.967
2465,128.735
2466,128.923
2467,129.945
2468,129.304
2469,129.486
2470,129.326
2471,128.669
2472,128.111
2473,127.050
2474,127.663
2475,126.735
2476,126.691
2477,127.597
2478,126.818
2479,125.276
2480,124.613
2481,122.110
2482,121.381
2483,120.762
2484,120.276
2485,118.928
2486,116.989
2487,114.812
2488,111.972
2489,109.431
2490,104.486
2491,101.017
2492,96.923
2493,96.840
2494,95.376
2495,95.812
2496,97.105
2497,98.536
2498,99.453
2499,100.663
2500,101.177
2501,101.619
2502,101.414
2503,103.785
2504,104.414
2505,104.177
2506,105.238
2507,105.591
2508,106.635
2509,109.149
2510,110.575
2511,109.989
2512,110.304
2513,110.862
2514,111.188
2515,113.193
2516,114.000
2517,115.000
2518,115.425
2519,115.232
2520,115.210
2521,116.895
2522,117.392
2523,117.519
2524,118.144
2525,118.066
2526,118.254
2527,117.856
2528,118.387
2529,118.657
2530,118.354
2531,117.912
2532,117.481
2533,117.878
2534,118.044
2535,117.729
2536,116.735
2537,117.221
2538,117.365
2539,117.166
2540,117.387
2541,117.470
2542,116.061
2543,115.619
2544,114.171
2545,114.254
2546,114.497
2547,114.624
2548,113.425
2549,112.807
2550,110.829
2551,110.845
2552,109.492
2553,107.751
2554,106.564
2555,105.552
2556,104.680
2557,102.873
2558,101.403
2559,98.497
2560,97.409
2561,96.011
2562,94.403
2563,93.204
2564,92.376
2565,90.354
2566,88.972
2567,88.149
2568,88.702
2569,88.503
2570,89.287
2571,89.740
2572,90.238
2573,91.934
2574,92.696
2575,92.967
2576,94.077
2577,95.508
2578,95.652
2579,98.160
2580,97.215
2581,97.530
2582,97.354
2583,98.436
2584,98.497
2585,98.735
2586,99.652
2587,100.133
2588,99.028
2589,99.486
2590,100.033
2591,99.746
2592,100.072
2593,100.757
2594,101.110
2595,100.923
2596,101.674
2597,101.707
2598,101.746
2599,101.624
2600,100.409
2601,99.376
2602,99.088
2603,98.304
2604,97.646
2605,96.249
2606,95.215
2607,93.785
2608,92.740
2609,91.652
2610,90.552
2611,88.077
2612,86.525
2613,85.331
2614,84.867
2615,82.414
2616,83.713
2617,84.580
2618,85.116
2619,84.746
2620,84.994
2621,84.337
2622,82.967
2623,82.801
2624,82.160
2625,80.547
2626,79.099
2627,77.359
2628,76.155
2629,73.635
2630,73.138
2631,70.602
2632,69.895
2633,69.801
2634,69.862
2635,69.337
2636,69.376
2637,71.055
2638,73.072
2639,73.674
2640,76.569
2641,77.409
2642,79.083
2643,80.663
2644,81.420
2645,80.994
2646,82.486
2647,83.343
2648,82.823
2649,83.403
2650,83.801
2651,84.475
2652,85.028
2653,86.541
2654,86.669
2655,87.370
2656,87.956
2657,88.282
2658,88.337
2659,87.696
2660,87.685
2661,87.326
2662,87.066
2663,87.011
2664,88.144
2665,88.232
2666,87.735
2667,86.530
2668,87.348
2669,86.994
2670,86.994
2671,88.271
2672,86.337
2673,85.983
2674,84.983
2675,86.243
2676,86.436
2677,86.050
2678,85.403
2679,85.536
2680,84.751
2681,82.110
2682,79.420
2683,78.149
2684,76.199
2685,75.448
2686,73.901
2687,70.917
2688,68.685
2689,66.680
2690,65.840
2691,61.950
2692,60.790
2693,57.464
2694,53.155
2695,50.044
2696,49.320
2697,47.917
2698,46.243
2699,47.580
2700,49.221
2701,52.188
2702,54.094
2703,55.873
2704,56.978
2705,60.055
2706,62.530
2707,65.674
2708,66.812
2709,69.547
2710,71.989
2711,73.818
2712,73.740
2713,74.724
2714,75.713
2715,79.994
2716,81.271
2717,82.575
2718,82.403
2719,81.652
2720,81.525
2721,81.757
2722,82.155
2723,83.812
2724,85.591
2725,86.193
2726,87.365
2727,86.901
2728,85.271
2729,86.751
2730,88.320
2731,90.657
2732,93.182
2733,94.127
2734,93.840
2735,93.215
2736,92.099
2737,90.122
2738,87.497
2739,85.707
2740,83.945
2741,80.298
2742,77.503
2743,77.149
2744,75.398
2745,74.199
2746,73.862
2747,70.608
2748,68.271
2749,65.453
2750,65.094
2751,63.017
2752,61.232
2753,57.707
2754,56.442
2755,54.354
2756,51.199
2757,48.188
2758,45.558
2759,42.177
2760,39.514
2761,37.343
2762,35.724
2763,34.564
2764,34.348
2765,37.597
2766,41.370
2767,44.088
2768,46.530
2769,49.597
2770,51.867
2771,53.801
2772,54.094
2773,59.735
2774,63.873
2775,66.696
2776,67.773
2777,67.304
2778,68.425
2779,68.464
2780,69.293
2781,71.950
2782,72.431
2783,72.785
2784,74.127
2785,75.862
2786,76.039
2787,74.923
2788,75.652
2789,76.160
2790,77.669
2791,79.630
2792,80.939
2793,80.646
2794,80.453
2795,80.370
2796,82.221
2797,83.088
2798,83.680
2799,82.674
2800,81.271
2801,79.994
2802,80.608
2803,81.105
2804,79.575
2805,79.569
2806,77.884
2807,77.348
2808,76.785
2809,74.762
2810,72.475
2811,70.762
2812,69.945
2813,68.365
2814,66.304
2815,65.403
2816,63.508
2817,62.227
2818,60.818
2819,58.122
2820,56.834
2821,55.508
2822,53.083
2823,49.773
2824,46.547
2825,45.315
2826,44.320
2827,42.265
2828,41.265
2829,41.436
2830,42.022
2831,42.575
2832,44.967
2833,48.669
2834,52.122
2835,55.652
2836,57.486
2837,57.646
2838,60.851
2839,64.072
2840,67.663
2841,69.801
2842,70.856
2843,70.177
2844,69.994
2845,71.497
2846,75.088
2847,76.238
2848,78.326
2849,78.939
2850,78.309
2851,81.840
2852,83.591
2853,84.917
2854,87.464
2855,87.856
2856,87.431
2857,89.641
2858,89.110
2859,87.033
2860,86.475
2861,85.243
2862,85.967
2863,84.834
2864,83.735
2865,82.199
2866,82.696
2867,82.271
2868,80.917
2869,81.199
2870,81.271
2871,80.238
2872,81.210
2873,79.967
2874,78.917
2875,77.387
2876,75.685
2877,73.459
2878,73.133
2879,72.812
2880,71.569
2881,69.122
2882,67.138
2883,64.602
2884,61.503
2885,58.077
2886,55.436
2887,52.260
2888,49.293
2889,46.801
2890,46.105
2891,44.271
2892,40.873
2893,39.453
2894,37.265
2895,38.431
2896,40.624
2897,43.580
2898,47.166
2899,49.138
2900,51.873
2901,54.685
2902,57.641
2903,60.011
2904,62.674
2905,63.895
2906,65.967
2907,67.099
2908,68.602
2909,69.017
2910,69.116
2911,68.768
2912,69.204
2913,70.105
2914,72.227
2915,75.613
2916,76.735
2917,76.144
2918,77.635
2919,77.923
2920,78.359
2921,77.586
2922,78.011
2923,79.768
2924,79.613
2925,80.785
2926,81.022
2927,82.006
2928,82.110
2929,82.978
2930,83.116
2931,84.503
2932,85.122
2933,84.840
2934,83.906
2935,83.823
2936,84.497
2937,83.873
2938,85.221
2939,85.575
2940,84.525
2941,81.470
2942,79.536
2943,78.011
2944,77.282
2945,76.000
2946,75.033
2947,73.033
2948,70.122
2949,67.254
2950,63.961
2951,61.017
2952,56.431
2953,52.099
2954,50.232
2955,48.757
2956,46.934
2957,45.547
2958,40.613
2959,40.762
2960,40.735
2961,42.702
2962,44.448
2963,47.105
2964,48.514
2965,49.917
2966,53.425
2967,56.470
2968,58.475
2969,60.724
2970,63.475
2971,67.387
2972,68.983
2973,69.110
2974,70.685
2975,74.072
2976,77.011
2977,76.834
2978,77.834
2979,78.657
2980,80.657
2981,82.188
2982,82.514
2983,83.580
2984,83.265
2985,83.956
2986,83.917
2987,82.536
2988,82.669
2989,82.243
2990,83.260
2991,83.762
2992,83.569
2993,82.680
2994,84.127
2995,84.945
2996,84.221
2997,84.928
2998,86.110
2999,86.873
3000,85.508
3001,85.475
3002,85.674
3003,82.696
3004,83.033
3005,81.845
3006,80.492
3007,79.713
3008,78.674
3009,78.099
3010,77.309
3011,75.492
3012,73.061
3013,70.254
3014,67.260
3015,65.249
3016,64.066
3017,62.519
3018,57.503
3019,55.315
3020,52.680
3021,50.215
3022,47.641
3023,46.558
3024,47.812
3025,44.387
3026,44.160
3027,45.044
3028,48.243
3029,50.028
3030,51.685
3031,53.702
3032,55.591
3033,56.691
3034,58.039
3035,60.188
3036,61.674
3037,64.381
3038,66.591
3039,67.768
3040,70.033
3041,72.829
3042,73.359
3043,72.006
3044,70.928
3045,73.105
3046,74.359
3047,76.541
3048,77.376
3049,78.403
3050,78.431
3051,78.232
3052,79.050
3053,78.613
3054,78.431
3055,79.790
3056,79.536
3057,80.448
3058,80.856
3059,82.149
3060,80.912
3061,80.436
3062,81.028
3063,79.370
3064,80.155
3065,80.232
3066,80.939
3067,80.586
3068,79.133
3069,77.873
3070,78.635
3071,79.077
3072,79.182
3073,78.823
3074,77.050
3075,74.608
3076,74.315
3077,72.420
3078,71.702
3079,70.608
3080,69.591
3081,68.541
3082,66.254
3083,63.077
3084,61.464
3085,58.536
3086,57.238
3087,55.569
3088,53.459
3089,51.050
3090,47.044
3091,46.293
3092,45.061
3093,47.354
3094,50.591
3095,53.834
3096,57.166
3097,60.017
3098,62.271
3099,65.519
3100,69.177
3101,73.077
3102,77.818
3103,78.215
3104,78.586
3105,78.729
3106,78.796
3107,79.519
3108,78.298
3109,76.967
3110,76.912
3111,76.282
3112,76.917
3113,77.912
3114,77.917
3115,77.785
3116,77.928
3117,78.829
3118,78.017
3119,78.061
3120,79.519
3121,79.917
3122,78.867
3123,78.685
3124,79.238
3125,78.702
3126,77.564
3127,77.420
3128,77.144
3129,77.729
3130,78.680
3131,78.420
3132,77.790
3133,78.481
3134,77.050
3135,76.652
3136,76.680
3137,76.751
3138,76.326
3139,75.823
3140,74.967
3141,73.497
3142,70.343
3143,69.155
3144,66.630
3145,66.740
3146,66.646
3147,63.387
3148,62.448
3149,63.105
3150,59.381
3151,56.552
3152,53.414
3153,52.773
3154,50.182
3155,47.459
3156,46.254
3157,44.757
3158,44.481
3159,44.331
3160,46.901
3161,50.409
3162,50.685
3163,53.845
3164,55.392
3165,56.420
3166,58.818
3167,60.917
3168,63.923
3169,65.436
3170,65.320
3171,67.116
3172,68.586
3173,69.221
3174,70.674
3175,69.950
3176,70.414
3177,71.768
3178,73.265
3179,74.790
3180,76.282
3181,77.840
3182,79.309
3183,79.298
3184,79.000
3185,78.724
3186,76.878
3187,77.033
3188,77.238
3189,75.713
3190,75.862
3191,76.834
3192,76.066
3193,75.840
3194,75.381
3195,74.558
3196,74.193
3197,74.116
3198,74.696
3199,76.127
3200,73.735
3201,72.199
3202,72.011
3203,69.878
3204,66.994
3205,66.193
3206,66.254
3207,64.702
3208,65.105
3209,62.558
3210,61.492
3211,59.818
3212,59.768
3213,60.331
3214,60.823
3215,60.547
3216,58.989
3217,57.812
3218,55.470
3219,57.210
3220,60.298
3221,63.884
3222,64.392
3223,65.552
3224,65.591
3225,62.293
3226,61.646
3227,60.210
3228,57.028
3229,54.298
3230,54.818
3231,56.326
3232,55.818
3233,56.066
3234,57.823
3235,59.779
3236,61.453
3237,60.508
3238,61.254
3239,61.696
3240,63.729
3241,63.779
3242,64.481
3243,64.138
3244,64.669
3245,66.265
3246,66.630
3247,66.243
3248,67.481
3249,67.989
3250,69.320
3251,70.144
3252,69.354
3253,68.392
3254,66.691
3255,65.652
3256,66.630
3257,65.912
3258,64.017
3259,63.867
3260,63.155
3261,62.912
3262,62.083
3263,60.923
3264,61.939
3265,61.276
3266,59.000
3267,59.365
3268,55.519
3269,54.586
3270,53.287
3271,55.823
3272,55.293
3273,55.586
3274,53.989
3275,51.945
3276,50.387
3277,49.834
3278,47.293
3279,45.845
3280,45.193
3281,45.177
3282,45.370
3283,45.552
3284,46.044
3285,46.381
3286,46.901
3287,47.586
3288,49.215
3289,50.138
3290,50.359
3291,50.569
3292,51.475
3293,50.177
3294,49.409
3295,48.746
3296,46.818
3297,49.271
3298,49.790
3299,52.939
3300,55.193
3301,56.619
3302,59.033
3303,60.000
3304,61.006
3305,62.011
3306,61.779
3307,62.845
3308,62.785
3309,64.221
3310,64.978
3311,65.829
3312,65.934
3313,65.204
3314,65.641
3315,65.591
3316,66.370
3317,64.983
3318,66.166
3319,66.050
3320,65.840
3321,66.972
3322,67.099
3323,67.613
3324,66.144
3325,67.547
3326,66.381
3327,66.398
3328,65.044
3329,64.580
3330,66.149
3331,65.773
3332,65.818
3333,64.381
3334,64.448
3335,63.663
3336,62.050
3337,59.586
3338,57.210
3339,57.276
3340,58.901
3341,57.094
3342,57.298
3343,57.470
3344,56.320
3345,58.856
3346,58.481
3347,58.144
3348,58.149
3349,59.586
3350,57.558
3351,56.856
3352,56.127
3353,55.392
3354,55.221
3355,53.122
3356,49.702
3357,48.674
3358,49.630
3359,48.536
3360,48.657
3361,52.773
3362,55.751
3363,58.326
3364,59.343
3365,61.110
3366,64.624
3367,65.867
3368,66.878
3369,68.171
3370,69.939
3371,70.586
3372,70.282
3373,70.807
3374,75.403
3375,74.994
3376,76.381
3377,77.055
3378,77.989
3379,77.724
3380,77.110
3381,78.066
3382,79.459
3383,79.939
3384,81.343
3385,82.514
3386,83.486
3387,83.022
3388,82.884
3389,82.022
3390,81.945
3391,82.320
3392,83.149
3393,82.840
3394,82.177
3395,81.630
3396,80.525
3397,78.569
3398,78.702
3399,77.193
3400,75.834
3401,73.818
3402,73.138
3403,72.580
3404,73.177
3405,71.215
3406,69.116
3407,69.160
3408,65.630
3409,63.481
3410,60.845
3411,59.414
3412,56.829
3413,55.575
3414,52.878
3415,53.072
3416,51.989
3417,50.238
3418,43.646
3419,41.188
3420,40.564
3421,41.453
3422,40.564
3423,41.414
3424,45.354
3425,48.519
3426,49.420
3427,53.122
3428,55.011
3429,57.420
3430,60.934
3431,59.674
3432,62.061
3433,64.547
3434,67.066
3435,69.823
3436,71.127
3437,74.425
3438,76.481
3439,77.122
3440,78.569
3441,76.796
3442,76.801
3443,78.481
3444,79.442
3445,79.088
3446,80.961
3447,81.657
3448,83.017
3449,83.298
3450,83.657
3451,83.204
3452,81.580
3453,81.088
3454,83.006
3455,83.072
3456,82.276
3457,80.282
3458,78.133
3459,78.110
3460,79.492
3461,80.160
3462,81.961
3463,81.928
3464,79.823
3465,77.453
3466,76.823
3467,75.370
3468,76.740
3469,77.376
3470,76.326
3471,74.514
3472,73.873
3473,72.359
3474,72.276
3475,71.890
3476,70.680
3477,68.282
3478,64.276
3479,61.575
3480,58.630
3481,57.530
3482,55.470
3483,51.950
3484,49.072
3485,48.840
3486,47.569
3487,44.785
3488,42.287
3489,42.624
3490,43.497
3491,45.287
3492,48.155
3493,50.657
3494,50.580
3495,53.481
3496,54.823
3497,55.298
3498,55.867
3499,57.768
3500,61.094
3501,62.033
3502,64.713
3503,66.083
3504,68.110
3505,68.149
3506,68.453
3507,69.022
3508,70.337
3509,73.365
3510,74.077
3511,73.287
3512,74.641
3513,75.707
3514,75.812
3515,76.050
3516,74.812
3517,74.779
3518,75.315
3519,74.470
3520,76.204
3521,75.867
3522,76.293
3523,74.961
3524,74.740
3525,74.365
3526,75.221
3527,74.282
3528,73.956
3529,73.188
3530,71.298
3531,72.044
3532,70.635
3533,70.326
3534,70.204
3535,68.635
3536,68.448
3537,67.530
3538,65.110
3539,63.856
3540,63.906
3541,62.967
3542,61.061
3543,59.370
3544,61.260
3545,61.376
3546,61.061
3547,58.939
3548,54.895
3549,52.735
3550,53.028
3551,52.160
3552,49.878
3553,46.906
3554,47.641
3555,44.094
3556,42.934
3557,42.221
3558,42.884
3559,43.773
3560,44.304
3561,43.591
3562,45.298
3563,48.033
3564,49.564
3565,53.663
3566,54.729
3567,53.956
3568,54.409
3569,54.287
3570,55.409
3571,56.945
3572,58.083
3573,60.713
3574,62.044
3575,62.486
3576,64.343
3577,65.420
3578,66.818
3579,66.724
3580,66.641
3581,67.514
3582,67.503
3583,66.602
3584,66.657
3585,67.525
3586,69.762
3587,72.276
3588,72.912
3589,73.243
3590,74.249
3591,75.260
3592,75.138
3593,75.182
3594,76.343
3595,76.586
3596,76.227
3597,74.652
3598,73.989
3599,71.657
3600,70.508
3601,69.006
3602,66.105
3603,66.276
3604,64.680
3605,65.768
3606,66.249
3607,66.271
3608,63.823
3609,62.370
3610,59.530
3611,56.464
3612,56.166
3613,57.508
3614,57.265
3615,57.613
3616,57.409
3617,52.680
3618,51.597
3619,52.331
3620,52.580
3621,53.309
3622,53.641
3623,54.370
3624,55.177
3625,55.464
3626,55.144
3627,57.044
3628,57.735
3629,56.641
3630,53.260
3631,51.928
3632,50.978
3633,50.409
3634,49.669
3635,49.890
3636,49.227
3637,51.050
3638,52.227
3639,53.083
3640,52.497
3641,52.133
3642,52.204
3643,50.442
3644,51.431
3645,50.320
3646,50.575
3647,51.282
3648,52.348
3649,52.652
3650,53.950
3651,53.696
3652,53.000
3653,53.950
3654,53.878
3655,53.823
3656,52.740
3657,53.287
3658,53.436
3659,52.630
3660,53.304
3661,53.669
3662,52.403
3663,52.254
3664,51.978
3665,53.243
3666,51.713
3667,51.503
3668,51.530
3669,52.099
3670,52.110
3671,52.337
3672,52.967
3673,52.552
3674,52.260
3675,50.834
3676,51.652
3677,52.088
3678,52.370
3679,51.381
3680,54.713
3681,57.580
3682,58.431
3683,58.602
3684,59.061
3685,59.519
3686,60.508
3687,60.641
3688,62.392
3689,62.619
3690,60.823
3691,60.315
3692,59.591
3693,57.718
3694,56.343
3695,56.669
3696,56.354
3697,53.028
3698,53.122
3699,50.823
3700,50.823
3701,48.840
3702,49.453
3703,51.414
3704,52.204
3705,53.215
3706,53.326
3707,53.912
3708,54.873
3709,56.293
3710,57.099
3711,58.829
3712,57.989
3713,59.354
3714,57.917
3715,58.276
3716,57.006
3717,57.011
3718,58.260
3719,58.796
3720,59.912
3721,59.348
3722,58.845
3723,57.254
3724,57.210
3725,56.442
3726,56.409
3727,55.983
3728,56.160
3729,56.398
3730,54.320
3731,55.448
3732,53.630
3733,54.028
3734,54.149
3735,56.215
3736,54.680
3737,52.630
3738,50.685
3739,50.823
3740,52.420
3741,52.713
3742,51.867
3743,51.823
3744,49.155
3745,46.934
3746,47.105
3747,47.569
3748,48.436
3749,49.254
3750,49.116
3751,50.862
3752,48.762
3753,48.917
3754,49.160
3755,47.497
3756,47.552
3757,47.022
3758,48.972
3759,50.536
3760,49.514
3761,50.066
3762,50.785
3763,50.602
3764,51.453
3765,54.033
3766,54.663
3767,56.718
3768,59.972
3769,61.840
3770,61.608
3771,61.856
3772,60.696
3773,60.094
3774,60.448
3775,63.238
3776,63.193
3777,64.470
3778,64.707
3779,64.834
3780,65.470
3781,66.221
3782,66.740
3783,66.597
3784,66.392
3785,66.674
3786,66.227
3787,67.166
3788,68.414
3789,66.972
3790,66.193
3791,65.492
3792,65.834
3793,66.989
3794,64.729
3795,65.558
3796,66.387
3797,67.331
3798,67.707
3799,67.646
3800,66.680
3801,66.514
3802,64.282
3803,59.718
3804,58.094
3805,57.641
3806,57.547
3807,57.630
3808,58.680
3809,59.188
3810,58.127
3811,56.818
3812,53.536
3813,48.994
3814,49.083
3815,46.309
3816,46.713
3817,45.122
3818,44.403
3819,44.354
3820,43.691
3821,44.017
3822,44.243
3823,44.867
3824,44.271
3825,44.635
3826,46.829
3827,47.641
3828,49.497
3829,51.354
3830,53.442
3831,55.138
3832,55.359
3833,58.199
3834,60.227
3835,61.702
3836,61.475
3837,62.227
3838,62.757
3839,62.492
3840,63.713
3841,67.017
3842,69.436
3843,68.608
3844,69.702
3845,71.210
3846,71.718
3847,72.602
3848,72.022
3849,70.685
3850,68.006
3851,67.862
3852,67.840
3853,68.983
3854,69.298
3855,68.265
3856,67.945
3857,68.033
3858,68.232
3859,69.862
3860,68.221
3861,66.851
3862,66.061
3863,64.271
3864,63.066
3865,61.934
3866,58.751
3867,59.105
3868,57.238
3869,58.575
3870,59.122
3871,58.895
3872,58.298
3873,56.669
3874,55.939
3875,54.497
3876,53.155
3877,52.099
3878,51.862
3879,50.348
3880,50.663
3881,47.862
3882,46.122
3883,46.160
3884,45.906
3885,44.713
3886,43.674
3887,43.348
3888,43.144
3889,45.287
3890,46.116
3891,44.519
3892,44.072
3893,44.011
3894,43.994
3895,47.470
3896,49.624
3897,52.210
3898,52.138
3899,53.094
3900,52.917
3901,53.442
3902,55.851
3903,55.624
3904,55.475
3905,56.425
3906,57.160
3907,57.287
3908,57.867
3909,56.718
3910,57.779
3911,58.983
3912,59.138
3913,61.138
3914,61.773
3915,62.663
3916,63.155
3917,62.221
3918,62.298
3919,60.475
3920,62.884
3921,63.459
3922,62.983
3923,63.564
3924,62.022
3925,62.519
3926,62.453
3927,63.155
3928,62.785
3929,58.204
3930,56.934
3931,55.696
3932,54.011
3933,55.215
3934,56.061
3935,55.486
3936,54.735
3937,53.354
3938,53.199
3939,54.110
3940,56.414
3941,55.630
3942,53.072
3943,51.072
3944,51.171
3945,52.862
3946,51.901
3947,51.707
3948,52.762
3949,52.160
3950,51.066
3951,50.519
3952,47.718
3953,46.823
3954,49.276
3955,50.006
3956,49.597
3957,50.144
3958,49.956
3959,50.238
3960,49.851
3961,47.790
3962,49.552
3963,52.006
3964,49.762
3965,49.851
3966,50.807
3967,51.160
3968,53.591
3969,52.630
3970,52.144
3971,50.050
3972,49.028
3973,48.856
3974,48.768
3975,49.061
3976,49.006
3977,48.923
3978,46.945
3979,46.994
3980,46.663
3981,45.602
3982,47.282
3983,45.547
3984,46.337
3985,47.890
3986,46.149
3987,41.586
3988,43.834
3989,43.536
3990,48.050
3991,48.050
3992,49.431
3993,47.304
3994,46.917
3995,46.934
3996,47.928
3997,47.177
3998,50.624
3999,52.624
4000,53.713
4001,51.519
4002,51.685
4003,52.912
4004,53.459
4005,53.331
4006,54.392
4007,52.829
4008,53.050
4009,53.271
4010,52.950
4011,52.099
4012,51.586
4013,49.133
4014,48.691
4015,50.503
4016,52.122
4017,54.370
4018,54.569
4019,53.497
4020,53.702
4021,56.845
4022,58.420
4023,58.580
4024,58.210
4025,57.691
4026,57.122
4027,58.260
4028,55.403
4029,53.425
4030,55.055
4031,54.481
4032,54.890
4033,53.188
4034,50.906
4035,48.823
4036,47.624
4037,47.425
4038,47.558
4039,48.326
4040,47.409
4041,46.890
4042,45.249
4043,46.122
4044,46.105
4045,45.646
4046,45.238
4047,44.845
4048,45.768
4049,46.420
4050,47.254
4051,47.779
4052,47.055
4053,45.575
4054,46.077
4055,48.945
4056,52.011
4057,51.508
4058,53.094
4059,54.807
4060,57.066
4061,58.354
4062,58.044
4063,57.569
4064,58.221
4065,59.685
4066,58.834
4067,59.912
4068,61.652
4069,62.260
4070,63.166
4071,64.271
4072,63.508
4073,63.221
4074,65.099
4075,64.961
4076,65.210
4077,66.331
4078,68.492
4079,70.409
4080,70.917
4081,71.884
4082,73.376
4083,72.630
4084,73.282
4085,73.271
4086,75.370
4087,75.724
4088,76.624
4089,76.193
4090,75.956
4091,76.249
4092,75.116
4093,74.061
4094,71.221
4095,68.602
4096,67.105
4097,65.514
4098,63.851
4099,60.525
4100,58.862
4101,57.884
4102,56.193
4103,56.088
4104,53.967
4105,52.459
4106,48.663
4107,48.392
4108,45.762
4109,44.807
4110,43.552
4111,41.188
4112,41.050
4113,42.050
4114,43.536
4115,44.006
4116,43.414
4117,42.613
4118,41.249
4119,41.762
4120,40.470
4121,40.298
4122,41.249
4123,41.149
4124,41.083
4125,42.011
